Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2017 Australian Open R64,L vs Goffin,67% (6/9),20% (1/5),0/0,0/0,46% (6/13),5/8,0/1,- (0/0),- (0/0)
2017 Australian Open R128,W vs Tursunov,60% (15/25),38% (3/8),3/6,1/1,100% (4/4),0/0,0/0,100% (4/4),75% (3/4)
2017 Doha QF,L vs Djokovic,38% (5/13),25% (1/4),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2017 Doha R16,W vs De Greef,73% (8/11),44% (4/9),2/4,1/2,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2017 Doha Q2,W vs Lopez Perez,100% (9/9),38% (3/8),2/4,1/3,- (0/0),0/0,0/0,- (0/0),- (0/0)
2016 Tokyo R32,W vs Robert,70% (7/10),56% (5/9),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2016 Tokyo Q2,W vs Santillan,69% (9/13),60% (6/10),2/3,1/1,50% (4/8),0/1,0/0,- (0/0),- (0/0)
2016 Tokyo Q1,W vs Watanuki,67% (8/12),57% (4/7),2/5,1/3,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2016 Chengdu R32,L vs Lu,54% (7/13),- (0/0),0/0,0/0,50% (2/4),0/2,0/1,- (0/0),- (0/0)
2016 Chengdu Q2,W vs Soeda,57% (8/14),56% (5/9),2/5,1/2,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2016 Chengdu Q1,W vs Niki,64% (9/14),43% (3/7),2/2,1/1,67% (2/3),1/1,0/0,83% (5/6),40% (2/5)
2016 US Open R128,L vs Simon,78% (7/9),50% (1/2),0/0,0/0,25% (2/8),5/8,2/3,- (0/0),- (0/0)
2016 Canada R16,L vs Djokovic,36% (5/14),20% (1/5),0/0,0/0,60% (6/10),1/3,1/2,- (0/0),- (0/0)
2016 Canada R32,W vs Polansky,73% (8/11),44% (4/9),2/4,1/2,25% (1/4),0/0,0/0,50% (3/6),67% (4/6)
2016 Canada R64,W vs Paire,62% (8/13),40% (4/10),2/3,1/2,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2016 Wimbledon R128,L vs Kyrgios,71% (12/17),67% (2/3),1/4,0/0,63% (10/16),5/8,4/5,60% (6/10),50% (5/10)
2016 Stuttgart QF,L vs Kohlschreiber,45% (9/20),0% (0/5),0/0,0/0,60% (3/5),0/2,0/1,- (0/0),- (0/0)
2016 Stuttgart R16,W vs Cilic,71% (12/17),50% (1/2),2/2,1/1,100% (1/1),0/0,0/0,83% (5/6),40% (2/5)
2016 Stuttgart R32,W vs Istomin,75% (12/16),80% (4/5),2/4,1/3,70% (7/10),2/3,0/0,- (0/0),- (0/0)
2016 Stuttgart Q2,W vs Ward,78% (7/9),71% (5/7),2/3,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2017 (5 matches),,64.2%,35.3%,50.0%,50.0%,57.1%,54.5%,0.0%,100.0%,75.0%
2016 (30 matches),,63.2%,43.1%,66.2%,66.7%,61.0%,45.9%,53.8%,60.3%,34.4%
2015 (20 matches),,69.8%,36.6%,62.5%,80.0%,66.9%,47.3%,40.0%,71.4%,26.2%
2014 (40 matches),,67.6%,40.5%,52.9%,43.4%,57.0%,51.0%,46.9%,57.3%,43.4%
2013 (45 matches),,66.0%,40.4%,51.9%,55.6%,59.5%,42.7%,46.4%,67.9%,24.8%
Career (211 matches),,65.4%,39.4%,57.1%,56.0%,60.7%,46.8%,40.0%,63.0%,34.9%
