Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2017 Australian Open R64,L vs Goffin,105.1,111.5,5.8,113.7,108.9,120,83,92.8,3.8,98.0,,100,85
2016 Wimbledon R128,L vs Kyrgios,110.5,117.8,3.6,119.5,117.2,127,110,99.4,3.3,101.3,93.0,108,93
2016 Roland Garros R128,L vs Murray,111.0,117.8,5.6,120.7,116.3,126,92,98.1,4.9,97.3,96.5,123,91
2016 Australian Open R64,L vs Wawrinka,112.6,116.9,5.0,,,127,101,100.6,5.3,,,107,89
2015 Roland Garros R64,L vs Berdych,109.0,114.6,5.4,,,123,97,95.3,4.2,,,105,85
2014 Wimbledon R64,L vs Djokovic,108.0,114.6,4.4,,,124,103,95.9,5.3,,,110,81
2014 Roland Garros R32,L vs Gulbis,106.4,115.5,3.4,,,122,106,92.6,4.7,,,100,82
2014 Roland Garros R64,W vs Youzhny,105.9,116.0,5.5,,,128,100,94.1,6.1,,,120,84
2014 Roland Garros R128,W vs Arguello,105.8,109.3,13.8,,,123,62,94.0,9.1,,,108,70
2013 US Open R128,L vs Wawrinka,109.2,,,,,124,,,,,,,90
2013 Wimbledon R64,L vs Janowicz,107.0,,,,,120,,,,,,,89
2013 Australian Open R32,L vs Djokovic,110.0,,,,,126,,,,,,,87
2013 Australian Open R64,W vs Lopez,106.4,,,,,121,,,,,,,83
2012 US Open R128,L vs Almagro,107.2,,,,,128,,,,,,,85
2012 Wimbledon R32,L vs Djokovic,108.2,,,,,124,,,,,,,87
2012 Wimbledon R128,W vs Stakhovsky,105.4,,,,,119,,,,,,,88
2012 Australian Open R128,L vs Mahut,102.4,,,,,119,,,,,,,73
2011 US Open R64,L vs Monaco,104.3,112.6,4.9,,,123,98,92.4,4.8,,,102,80
2011 Wimbledon R128,L vs Verdasco,104.1,108.5,4.9,,,119,88,93.1,3.7,,,101,83
2011 Roland Garros R128,L vs Gasquet,105.7,112.7,6.1,,,125,98,93.0,4.2,,,100,83
Career (21 matches),,107.4,113.7,6.1,118.6,114.9,128,61,95.2,4.9,98.4,95.3,123,70
