Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2014 Wimbledon R64,L vs Djokovic,62.8%,44.1%,8.8%,4/9,1.91,9.4%,53.9%,38.2%,5.9%,1.57,16.1%,86.4%,52.6%,15.9%,2.39,0.0%
2014 Indian Wells R64,L vs Nadal,65.4%,34.0%,4.9%,1/3,2.21,4.5%,67.3%,25.7%,3.8%,2.22,10.0%,85.7%,50.0%,9.5%,2.20,0.0%
2014 Sydney QF,L vs Del Potro,58.8%,59.6%,2.1%,1/1,2.32,7.7%,52.4%,51.5%,0.0%,2.45,16.7%,77.4%,70.8%,6.5%,2.21,0.0%
2013 Australian Open R32,L vs Djokovic,72.9%,27.4%,3.5%,2/1,1.80,9.0%,66.1%,21.6%,3.6%,1.58,13.7%,89.3%,36.0%,3.6%,2.22,0.0%
2011 Munich SF,L vs Davydenko,75.6%,38.2%,8.9%,1/3,2.10,2.3%,76.5%,34.6%,5.9%,2.17,4.3%,72.7%,50.0%,18.2%,2.03,0.0%
2011 Brisbane QF,W vs Mayer,77.5%,56.4%,1.4%,0/1,2.35,8.3%,72.7%,50.0%,0.0%,2.19,18.8%,95.8%,65.2%,4.2%,2.48,0.0%
2009 Paris SF,L vs Monfils,74.0%,57.7%,6.3%,5/1,1.69,20.0%,62.7%,54.1%,6.8%,1.50,28.6%,91.9%,61.8%,5.4%,1.94,8.3%
2009 Shanghai QF,L vs Davydenko,64.4%,57.1%,10.3%,3/6,2.08,1.5%,61.7%,51.4%,5.0%,2.00,3.1%,76.0%,68.4%,24.0%,2.15,0.0%
2009 Memphis F,L vs Roddick,65.4%,52.9%,1.3%,0/1,1.78,4.4%,60.4%,50.0%,1.9%,1.66,10.5%,79.2%,57.9%,0.0%,1.87,0.0%
2008 Rome SF,L vs Djokovic,73.7%,21.4%,5.3%,0/1,1.91,0.0%,76.9%,20.0%,7.7%,2.00,0.0%,66.7%,25.0%,0.0%,1.80,0.0%
2007 Canada SF,L vs Federer,54.0%,47.1%,4.8%,2/1,1.40,31.3%,39.5%,33.3%,5.3%,1.19,17.2%,76.0%,57.9%,4.0%,1.71,52.6%
2006 Wimbledon QF,L vs Bjorkman,67.6%,44.5%,6.3%,6/5,1.50,3.2%,61.2%,41.3%,3.9%,1.31,5.4%,83.6%,48.2%,10.4%,1.73,0.0%
2006 Hamburg F,L vs Robredo,77.8%,40.0%,13.3%,6/6,1.58,2.4%,81.7%,39.7%,11.3%,1.51,2.0%,66.7%,41.7%,22.2%,1.68,2.9%
2006 Hamburg SF,W vs Acasuso,59.5%,53.2%,2.5%,1/1,2.23,13.3%,51.2%,54.5%,2.3%,2.16,25.0%,75.8%,52.0%,3.0%,2.31,0.0%
2005 Paris SF,L vs Berdych,60.3%,50.0%,13.7%,5/5,1.70,11.1%,48.9%,39.1%,14.9%,1.61,12.5%,87.5%,61.9%,12.5%,1.88,8.3%
2004 Paris F,L vs Safin,61.4%,43.5%,8.9%,2/7,1.96,10.4%,50.0%,45.2%,9.7%,1.63,18.8%,86.1%,41.9%,8.3%,2.27,2.9%
2004 Paris SF,W vs Mirnyi,60.4%,49.2%,5.9%,4/2,1.98,27.3%,54.2%,43.8%,6.8%,1.80,24.0%,76.3%,55.2%,5.3%,2.21,31.6%
2004 Gstaad QF,L vs Federer,67.8%,45.9%,4.4%,1/3,1.79,16.0%,60.8%,35.5%,5.9%,1.77,9.1%,85.7%,56.7%,2.9%,1.82,29.4%
Career (18 matches),,66.1%,46.6%,6.4%,43.6%,1.89,9.9%,60.3%,41.2%,5.5%,1.73,13.4%,82.5%,54.0%,8.5%,2.09,5.7%
