Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2014 Wimbledon R64,L vs Djokovic,49.6%,74.2%,31.7%,68.5%,14.4%,19.1%,0.0%,14.8%,19.4%,1.4%,20.0%,-9,-2
2014 Indian Wells R64,L vs Nadal,25.6%,65.2%,23.5%,58.1%,14.0%,15.0%,4.8%,6.6%,0.0%,1.5%,50.0%,15,32
2014 Sydney QF,L vs Del Potro,1.3%,0.0%,15.7%,57.1%,10.8%,10.0%,0.0%,11.2%,36.0%,2.1%,28.6%,-58,-59
2013 Australian Open R32,L vs Djokovic,50.5%,63.5%,40.1%,64.9%,6.4%,5.6%,0.0%,5.9%,8.0%,1.4%,0.0%,-32,-23
2011 Munich SF,L vs Davydenko,15.1%,62.5%,16.2%,56.3%,7.7%,8.0%,0.0%,4.3%,12.5%,3.7%,33.3%,55,18
2011 Brisbane QF,W vs Mayer,0.0%,-,9.9%,83.3%,12.5%,17.6%,50.0%,13.9%,30.0%,3.8%,44.4%,-2,-13
2009 Paris SF,L vs Monfils,53.0%,62.3%,50.5%,65.3%,9.8%,17.6%,0.0%,7.1%,15.0%,0.7%,0.0%,-11,-24
2009 Shanghai QF,L vs Davydenko,28.2%,66.7%,24.6%,54.5%,9.9%,12.5%,0.0%,9.8%,11.8%,2.8%,0.0%,37,22
2009 Memphis F,L vs Roddick,31.7%,57.9%,26.2%,65.8%,10.0%,15.8%,0.0%,11.6%,31.3%,1.6%,50.0%,-55,-35
2008 Rome SF,L vs Djokovic,50.0%,25.0%,22.9%,25.0%,11.1%,33.3%,0.0%,0.0%,0.0%,2.5%,0.0%,-29,14
2007 Canada SF,L vs Federer,52.4%,60.6%,38.0%,63.3%,11.5%,22.2%,0.0%,17.6%,18.2%,4.3%,20.0%,77,39
2006 Wimbledon QF,L vs Bjorkman,81.1%,62.8%,44.5%,63.3%,9.2%,13.9%,0.0%,16.7%,16.7%,0.3%,0.0%,53,89
2006 Hamburg F,L vs Robredo,64.6%,59.4%,47.7%,63.0%,15.9%,16.7%,0.0%,6.4%,15.0%,3.8%,10.0%,45,25
2006 Hamburg SF,W vs Acasuso,28.4%,78.9%,24.5%,78.4%,8.6%,17.4%,0.0%,15.9%,37.5%,7.0%,26.7%,34,40
2005 Paris SF,L vs Berdych,54.0%,44.4%,22.0%,51.6%,5.6%,0.0%,0.0%,5.9%,25.0%,1.5%,0.0%,-93,0
2004 Paris F,L vs Safin,63.4%,66.1%,38.2%,65.4%,8.7%,19.0%,0.0%,5.3%,0.0%,2.3%,20.0%,91,84
2004 Paris SF,W vs Mirnyi,29.9%,69.6%,17.3%,69.7%,24.2%,50.0%,0.0%,27.8%,14.3%,0.6%,100.0%,79,130
2004 Gstaad QF,L vs Federer,37.7%,72.4%,23.3%,65.0%,7.0%,8.7%,0.0%,10.6%,15.4%,2.9%,20.0%,-32,5
Career (18 matches),,43.9%,63.7%,30.9%,63.9%,10.7%,14.2%,5.6%,10.9%,18.9%,2.3%,23.7%,9,19
