Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2017,5,3,2,60.0%,6-5,54.5%,50-50,50.0%,1-0,100.0%,5,74.1%,24.5%,5.7%,7.0%,55.1%,70.8%,45.1%,59.2%,39.9%,50.1%,0.98,QF (Doha)
2016,21,10,11,47.6%,26-27,49.1%,257-255,50.2%,3-6,33.3%,20,79.1%,22.0%,7.1%,4.7%,60.0%,72.7%,48.4%,62.9%,37.7%,50.2%,1.02,QF (Stuttgart)
2015,17,7,10,41.2%,19-24,44.2%,197-204,49.1%,2-3,40.0%,17,79.1%,20.9%,6.1%,4.9%,62.2%,72.0%,51.3%,64.2%,36.4%,50.2%,1.02,QF (Bogota)
2014,35,17,18,48.6%,51-48,51.5%,492-474,50.9%,11-8,57.9%,33,79.0%,23.1%,7.0%,4.0%,59.8%,72.3%,50.5%,63.5%,38.0%,50.7%,1.04,SF (2x)
2013,33,16,17,48.5%,40-40,50.0%,405-385,51.3%,4-8,33.3%,29,75.9%,25.6%,6.0%,3.8%,63.9%,69.3%,49.3%,62.1%,39.0%,50.3%,1.03,QF (2x)
2012,51,24,27,47.1%,68-70,49.3%,677-669,50.3%,13-8,61.9%,46,78.8%,22.3%,5.7%,3.9%,62.1%,69.7%,51.2%,62.7%,38.0%,50.5%,1.02,F (Dusseldorf)
2011,55,31,24,56.4%,73-59,55.3%,653-600,52.1%,7-8,46.7%,54,78.4%,24.5%,5.0%,3.9%,61.3%,70.6%,51.6%,63.2%,38.3%,50.5%,1.04,W (Washington)
2010,35,19,16,54.3%,41-42,49.4%,412-401,50.7%,10-7,58.8%,31,80.2%,20.8%,6.9%,4.2%,63.3%,70.7%,53.3%,64.3%,36.2%,50.3%,1.01,F (Brisbane)
2009,68,47,21,69.1%,112-72,60.9%,944-846,52.7%,19-7,73.1%,63,80.5%,24.8%,8.1%,4.1%,61.5%,72.8%,50.1%,64.1%,39.4%,51.5%,1.10,W (2x)
2008,56,33,23,58.9%,90-60,60.0%,805-683,54.1%,17-16,51.5%,53,86.0%,22.0%,9.2%,4.0%,63.1%,76.6%,51.8%,67.4%,36.7%,51.6%,1.12,F (San Jose)
2007,51,28,23,54.9%,68-59,53.5%,662-602,52.4%,10-16,38.5%,48,84.5%,22.2%,9.1%,2.6%,62.9%,74.2%,54.0%,66.7%,36.5%,51.4%,1.10,W (Los Angeles)
2006,45,30,15,66.7%,75-45,62.5%,647-553,53.9%,13-11,54.2%,45,84.7%,23.4%,10.8%,3.9%,63.5%,74.4%,54.0%,67.0%,37.2%,51.9%,1.13,W (Rotterdam)
2005,71,45,26,63.4%,109-80,57.7%,968-867,52.8%,19-16,54.3%,71,83.0%,22.4%,9.2%,3.7%,64.1%,73.8%,51.2%,65.7%,37.1%,51.3%,1.08,F (2x)
2004,57,30,27,52.6%,73-74,49.7%,741-737,50.1%,13-17,43.3%,54,79.7%,20.6%,7.9%,4.6%,62.1%,73.1%,48.2%,63.7%,36.3%,49.9%,1.00,F (Paris Masters)
2003,50,26,24,52.0%,72-62,53.7%,653-635,50.7%,10-12,45.5%,48,79.7%,23.0%,9.2%,4.0%,61.4%,73.3%,49.2%,64.0%,37.8%,50.5%,1.05,W (Dusseldorf)
2002,30,16,14,53.3%,39-36,52.0%,367-363,50.3%,8-5,61.5%,30,78.9%,21.0%,8.6%,3.7%,58.1%,72.8%,49.0%,62.8%,37.7%,50.5%,1.01,SF (2x)
2001,4,2,2,50.0%,4-4,50.0%,39-41,48.8%,2-0,100.0%,4,79.5%,15.4%,12.2%,2.4%,65.7%,73.1%,49.4%,65.0%,32.2%,49.4%,0.92,QF (Doha)
1999,6,2,4,33.3%,5-9,35.7%,63-72,46.7%,0-2,0.0%,6,71.2%,23.9%,7.6%,2.5%,58.5%,69.6%,42.9%,58.5%,38.7%,49.1%,0.93,R16 (St. Poelten)
1998,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,55.6%,11.1%,9.4%,1.9%,54.7%,62.1%,33.3%,49.1%,30.8%,40.0%,0.60,R32 (Ostrava)
Career,691,386,305,55.9%,971-818,54.3%,9038-8449,51.7%,162-150,51.9%,658,80.8%,22.7%,8.0%,3.9%,62.1%,72.8%,50.7%,64.4%,37.5%,50.8%,1.05,
