Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,325,275,50,84.6%,567-130,81.3%,3944-2259,63.6%,21-7,75.0%,0,,,,,,,,,,,
Clay,206,157,49,76.2%,321-120,72.8%,2341-1548,60.2%,16-5,76.2%,0,,,,,,,,,,,
Grass,500,418,82,83.6%,856-225,79.2%,6157-3769,62.0%,12-9,57.1%,0,,,,,,,,,,,
Carpet,321,249,72,77.6%,505-171,74.7%,3654-2402,60.3%,28-22,56.0%,0,,,,,,,,,,,
Grand Slams,229,190,39,83.0%,387-110,77.9%,2797-1761,61.4%,8-4,66.7%,0,,,,,,,,,,,
Finals,182,126,56,69.2%,270-141,65.7%,2188-1720,56.0%,7-6,53.8%,0,,,,,,,,,,,
Semi-finals,250,177,73,70.8%,372-183,67.0%,2927-2233,56.7%,19-14,57.6%,0,,,,,,,,,,,
Quarter-finals,268,218,50,81.3%,444-128,77.6%,3212-2089,60.6%,24-10,70.6%,0,,,,,,,,,,,
vs Righties,827,631,196,76.3%,1299-480,73.0%,9666-6714,59.0%,62-30,67.4%,0,,,,,,,,,,,
vs Lefties,142,107,35,75.4%,222-89,71.4%,1705-1210,58.5%,9-6,60.0%,0,,,,,,,,,,,
vs Top 10,3,0,3,0.0%,1-6,14.3%,25-41,37.9%,0-0,-,0,,,,,,,,,,,
