Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Beijing QF,L vs Noskova,83% (5/6),100% (2/2),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2025 Beijing R16,W vs Andreeva,54% (14/26),40% (2/5),2/3,1/2,67% (4/6),2/3,0/0,- (0/0),- (0/0)
2025 Nottingham R16,L vs Boulter,55% (12/22),50% (3/6),1/1,0/0,50% (3/6),4/6,2/3,- (0/0),- (0/0)
2025 Nottingham R32,W vs Jeanjean,64% (9/14),27% (3/11),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2025 Queen's Club R32,W vs Kasatkina,50% (11/22),50% (4/8),2/2,1/1,78% (7/9),0/1,0/0,- (0/0),- (0/0)
2025 BJK Cup Qualifiers RR,W vs Vedder,75% (12/16),44% (4/9),2/2,1/1,60% (3/5),1/2,0/0,- (0/0),- (0/0)
2025 Indian Wells R32,W vs Kudermetova,43% (9/21),80% (4/5),2/2,1/1,50% (2/4),3/3,0/0,- (0/0),- (0/0)
2025 Australian Open R128,L vs Bouzas Maneiro,63% (5/8),67% (2/3),0/0,0/0,29% (2/7),1/3,1/2,50% (3/6),33% (2/6)
2024 Monastir F,W vs Sramkova,67% (6/9),50% (7/14),2/2,1/1,50% (5/10),0/0,0/0,- (0/0),- (0/0)
2024 Wimbledon R32,L vs Gauff,100% (3/3),50% (1/2),0/0,0/0,44% (4/9),1/3,0/1,- (0/0),- (0/0)
2024 Wimbledon R64,W vs Burel,60% (12/20),42% (5/12),2/2,1/1,77% (10/13),4/5,0/0,- (0/0),- (0/0)
2024 Wimbledon R128,W vs Cirstea,67% (10/15),50% (5/10),2/3,1/2,75% (3/4),2/3,0/0,- (0/0),- (0/0)
2023 Wimbledon R128,L vs Keys,33% (3/9),0% (0/5),0/0,0/0,67% (8/12),1/3,1/2,- (0/0),- (0/0)
2023 Bad Homburg R32,L vs Andreescu,48% (11/23),20% (2/10),1/3,0/0,73% (11/15),3/5,3/4,- (0/0),- (0/0)
2022 Wimbledon R128,L vs Pattinama Kerkhove,50% (7/14),67% (4/6),1/2,0/0,25% (2/8),1/3,0/1,- (0/0),- (0/0)
2022 Nottingham R32,L vs Giorgi,67% (4/6),75% (3/4),0/0,0/0,44% (4/9),2/4,1/2,- (0/0),- (0/0)
2025 (8 matches),,57.0%,49.0%,91.7%,83.3%,55.1%,55.0%,50.0%,50.0%,33.3%
2024 (4 matches),,66.0%,47.4%,85.7%,75.0%,61.1%,63.6%,0.0%,-,-
2023 (2 matches),,43.8%,13.3%,33.3%,-,70.4%,50.0%,66.7%,-,-
2022 (2 matches),,55.0%,70.0%,50.0%,-,35.3%,42.9%,33.3%,-,-
Career (16 matches),,56.8%,45.5%,79.2%,80.0%,57.4%,54.3%,50.0%,50.0%,33.3%
