Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
4,Simona Waltert [SUI],4,0,100.0%,0,0,0,-,2022,2026,2,1.14,2.6%,2.6%,68.2%,68.9%,45.8%,61.6%,43.7%,68.8%,42.1%
4,Kimberly Birrell [AUS],3,1,75.0%,1,0,1,0.0%,2022,2026,2,1.22,3.2%,0.0%,72.0%,69.9%,68.2%,69.4%,37.2%,80.0%,29.4%
4,Jodie Burrage [GBR],3,1,75.0%,3,0,3,0.0%,2022,2025,1,0.99,2.4%,0.0%,67.5%,53.6%,59.3%,55.4%,44.3%,40.0%,44.4%
4,Yuriko Miyazaki [GBR],4,0,100.0%,0,0,0,-,2022,2024,0,,,,,,,,,,
3,Emma Navarro [USA],1,2,33.3%,1,1,0,100.0%,2023,2026,1,1.07,3.2%,3.2%,52.7%,63.3%,50.0%,57.0%,45.9%,37.5%,50.0%
3,Yuliia Starodubtseva [UKR],2,1,66.7%,1,1,0,100.0%,2024,2026,3,1.16,5.6%,2.2%,71.1%,61.7%,46.2%,57.2%,49.6%,21.4%,45.7%
3,Jaqueline Cristian [ROU],2,1,66.7%,0,0,0,-,2022,2025,2,1.23,2.6%,3.3%,73.7%,63.4%,47.5%,59.2%,50.3%,47.1%,61.9%
3,Nastasja Schunk [GER],3,0,100.0%,0,0,0,-,2022,2024,0,,,,,,,,,,
3,Lesley Pattinama Kerkhove [NED],2,1,66.7%,1,1,0,100.0%,2022,2022,1,0.85,0.0%,1.4%,72.6%,49.1%,55.0%,50.7%,42.0%,25.0%,66.7%
2,Madison Keys [USA],1,1,50.0%,0,0,0,-,2023,2026,2,0.94,1.4%,2.7%,68.9%,60.8%,47.8%,56.8%,40.7%,61.1%,26.7%
2,Aliaksandra Sasnovich [BLR],1,1,50.0%,0,0,0,-,2026,2026,2,1.01,0.9%,2.6%,62.6%,54.2%,37.2%,47.8%,52.9%,38.9%,68.8%
2,Elina Svitolina [UKR],0,2,0.0%,2,1,1,50.0%,2025,2026,2,0.84,2.1%,2.1%,71.3%,61.8%,48.8%,58.0%,35.4%,33.3%,50.0%
2,Daria Kasatkina [AUS],2,0,100.0%,0,0,0,-,2025,2025,2,1.42,0.7%,0.7%,71.1%,66.7%,59.0%,64.4%,50.4%,66.7%,52.6%
2,Linda Noskova [CZE],0,2,0.0%,0,0,0,-,2025,2025,2,0.69,1.6%,2.4%,74.2%,55.4%,37.5%,50.8%,34.0%,56.5%,80.0%
2,Beatriz Haddad Maia [BRA],1,1,50.0%,0,0,0,-,2025,2025,2,1.13,4.8%,2.4%,67.7%,63.1%,47.5%,58.1%,47.5%,64.7%,60.0%
