Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
04-Mar-2026,Indian Wells,Hard,R16,54,3,(3) Elena Rybakina [KAZ] d. Kartal,6-4 4-3 RET,0.72,3.6%,3.6%,60.0%,69.7%,40.9%,1/4,1:17
04-Mar-2026,Indian Wells,Hard,R32,54,15,Kartal d. (15) Madison Keys [USA],2-6 6-2 6-3,1.22,2.3%,2.3%,71.3%,66.1%,56.0%,3/6,1:57
04-Mar-2026,Indian Wells,Hard,R64,54,25,Kartal d. (20) Emma Navarro [USA],6-1 3-6 7-6(2),1.07,3.2%,3.2%,52.7%,63.3%,50.0%,3/8,2:32
04-Mar-2026,Indian Wells,Hard,R128,54,124,Kartal d. (Q) Lanlana Tararudee [THA],6-4 6-4,1.12,1.2%,1.2%,67.1%,57.9%,50.0%,15/18,1:47
15-Feb-2026,Dubai,Hard,Q2,51,113,Aliaksandra Sasnovich [BLR] d. (3) Kartal,6-4 6-3,0.79,1.6%,3.2%,56.5%,60.0%,33.3%,4/10,1:24
15-Feb-2026,Dubai,Hard,Q1,51,232,(3) Kartal d. (WC) Storm Hunter [AUS],6-4 6-1,1.76,14.9%,0.0%,59.6%,75.0%,68.4%,2/3,1:15
08-Feb-2026,Doha,Hard,R64,50,47,Magda Linette [POL] d. (Q) Kartal,6-4 3-6 6-3,1.09,4.0%,0.0%,66.7%,62.0%,68.0%,1/5,2:09
08-Feb-2026,Doha,Hard,Q2,50,96,(5) Kartal d. (15) Kimberly Birrell [AUS],7-5 6-3,1.38,4.5%,0.0%,68.7%,73.9%,61.9%,4/5,1:34
08-Feb-2026,Doha,Hard,Q1,50,81,(5) Kartal d. Simona Waltert [SUI],7-5 2-6 6-4,1.04,4.4%,0.0%,68.1%,69.4%,41.4%,6/10,2:26
01-Feb-2026,Abu Dhabi,Hard,QF,61,101,(Q) Sara Bejlek [CZE] d. (Q) Kartal,6-0 6-2,0.58,0.0%,0.0%,71.4%,40.0%,25.0%,5/11,1:03
01-Feb-2026,Abu Dhabi,Hard,R16,61,92,(Q) Kartal d. (LL) Renata Zarazua [MEX],6-0 6-3,3.06,2.6%,0.0%,76.9%,80.0%,88.9%,0/0,0:57
01-Feb-2026,Abu Dhabi,Hard,R32,61,57,(Q) Kartal d. Cristina Bucsa [ESP],6-3 7-6(8),1.27,4.5%,0.0%,65.2%,67.4%,56.5%,2/5,1:33
01-Feb-2026,Abu Dhabi,Hard,Q2,61,109,(2) Kartal d. (8) Aliaksandra Sasnovich [BLR],6-2 6-4,1.23,0.0%,1.9%,69.8%,48.6%,43.8%,3/8,1:30
01-Feb-2026,Abu Dhabi,Hard,Q1,61,102,(2) Kartal d. Yuliia Starodubtseva [UKR],6-4 6-0,2.18,14.3%,2.9%,62.9%,72.7%,76.9%,0/2,1:17
19-Jan-2026,Australian Open,Hard,R128,66,33,(31) Anna Kalinskaya [RUS] d. Kartal,7-6(3) 6-1,0.73,1.5%,2.9%,57.4%,61.5%,48.3%,4/7,1:38
05-Jan-2026,Auckland,Hard,QF,68,13,(1) Elina Svitolina [UKR] d. Kartal,6-4 6-7(2) 7-6(5),1.04,2.0%,0.0%,70.3%,69.0%,53.3%,4/9,2:36
05-Jan-2026,Auckland,Hard,R16,68,84,Kartal d. Ella Seidel [GER],6-3 6-1,2.09,0.0%,0.0%,59.0%,73.9%,68.8%,0/2,1:06
05-Jan-2026,Auckland,Hard,R32,68,54,Kartal d. (6) Janice Tjen [INA],6-1 6-7(4) 6-3,1.38,8.7%,0.0%,72.8%,73.1%,60.0%,3/4,2:23
08-Dec-2025,Limoges 125,Hard,R16,69,155,Anhelina Kalinina [UKR] d. (4) Kartal,7-6(4) 1-6 6-1,1.10,13.9%,1.4%,61.1%,75.0%,42.9%,2/6,2:09
08-Dec-2025,Limoges 125,Hard,R32,69,230,(4) Kartal d. Jessica Pieri [ITA],6-1 6-0,2.15,4.0%,2.0%,74.0%,73.0%,53.8%,4/4,0:52
