Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Beijing QF,L vs Noskova,15,14,1.1,14.7%,13.7%,13,13,1.0,14.4%,14.4%,12.2%,2.2%,1.4,29.4%,20.6%
2025 Beijing R16,W vs Andreeva,21,43,0.5,10.7%,21.9%,19,42,0.5,10.3%,22.8%,7.1%,3.3%,0.7,15.3%,20.9%
2025 Nottingham R16,L vs Boulter,19,23,0.8,9.8%,11.9%,11,20,0.6,6.5%,11.8%,4.7%,1.8%,0.7,16.1%,22.3%
2025 Nottingham R32,W vs Jeanjean,18,21,0.9,13.0%,15.2%,15,19,0.8,11.5%,14.5%,6.9%,3.8%,0.6,15.2%,25.4%
2025 Queen's Club R32,W vs Kasatkina,18,39,0.5,10.1%,21.8%,18,39,0.5,10.4%,22.5%,8.7%,1.7%,0.6,14.5%,23.5%
2025 BJK Cup Qualifiers RR,W vs Vedder,34,30,1.1,19.5%,17.2%,33,29,1.1,19.8%,17.4%,15.6%,4.2%,0.6,12.6%,19.5%
2025 Indian Wells R32,W vs Kudermetova,16,12,1.3,11.7%,8.8%,15,12,1.3,11.5%,9.2%,6.1%,5.3%,1.0,24.8%,25.5%
2025 Australian Open R128,L vs Bouzas Maneiro,5,25,0.2,3.9%,19.7%,4,24,0.2,3.2%,19.4%,3.2%,0.0%,0.9,18.9%,20.5%
2024 Monastir F,W vs Sramkova,17,16,1.1,11.8%,11.1%,14,14,1.0,10.1%,10.1%,7.2%,1.4%,0.7,16.0%,23.6%
2024 Wimbledon R32,L vs Gauff,6,21,0.3,6.7%,23.3%,5,19,0.3,6.4%,24.4%,5.1%,1.3%,1.1,17.8%,16.7%
2024 Wimbledon R64,W vs Burel,22,23,1.0,10.7%,11.2%,22,22,1.0,11.4%,11.4%,9.8%,1.6%,0.6,17.6%,29.8%
2024 Wimbledon R128,W vs Cirstea,28,24,1.2,18.3%,15.7%,27,21,1.3,18.8%,14.6%,13.2%,5.6%,0.4,11.8%,26.8%
2023 Wimbledon R128,L vs Keys,9,22,0.4,7.5%,18.3%,9,20,0.5,7.8%,17.2%,5.2%,2.6%,0.9,21.7%,23.3%
2023 Bad Homburg R32,L vs Andreescu,21,41,0.5,10.2%,19.9%,18,38,0.5,9.5%,20.0%,7.4%,2.1%,0.9,17.0%,19.4%
2022 Wimbledon R128,L vs Pattinama Kerkhove,6,24,0.3,3.9%,15.6%,6,23,0.3,4.0%,15.4%,3.4%,0.7%,0.6,16.9%,26.6%
2022 Nottingham R32,L vs Giorgi,5,9,0.6,4.4%,7.9%,4,6,0.7,4.0%,5.9%,4.0%,0.0%,1.0,27.2%,28.1%
Career (16 matches),,260,387,0.7,10.7%,15.9%,233,361,0.6,10.2%,15.8%,7.7%,2.4%,0.8,17.6%,23.4%
