Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Beijing QF,L vs Noskova,22% (2/9),100% (2/2),0/3,60% (6/10),17% (1/6),1/2,0/0,0/2,0/0,0/1
2025 Beijing R16,W vs Andreeva,25% (4/16),50% (2/4),0/2,25% (4/16),50% (2/4),0/0,0/0,0/0,0/0,0/0
2025 Nottingham R16,L vs Boulter,43% (6/14),50% (3/6),0/2,27% (4/15),25% (1/4),3/3,1/1,1/2,0/0,1/2
2025 Nottingham R32,W vs Jeanjean,67% (6/9),50% (3/6),1/1,20% (2/10),50% (1/2),3/3,2/2,0/0,1/1,0/0
2025 Queen's Club R32,W vs Kasatkina,42% (5/12),80% (4/5),1/2,46% (6/13),67% (4/6),3/4,2/2,0/0,1/1,0/0
2025 BJK Cup Qualifiers RR,W vs Vedder,54% (7/13),57% (4/7),0/2,14% (2/14),0% (0/2),3/3,1/1,0/0,1/1,0/0
2025 Indian Wells R32,W vs Kudermetova,40% (4/10),100% (4/4),1/2,27% (3/11),33% (1/3),2/3,1/1,1/1,1/1,0/0
2025 Australian Open R128,L vs Bouzas Maneiro,22% (2/9),100% (2/2),1/4,60% (6/10),17% (1/6),1/2,0/0,2/3,0/0,2/2
2024 Monastir F,W vs Sramkova,80% (8/10),88% (7/8),3/5,45% (5/11),0% (0/5),4/7,2/3,0/0,1/2,0/0
2024 Wimbledon R32,L vs Gauff,13% (1/8),100% (1/1),0/5,63% (5/8),0% (0/5),0/1,0/0,0/0,0/0,0/0
2024 Wimbledon R64,W vs Burel,47% (7/15),71% (5/7),0/2,47% (7/15),57% (4/7),3/4,1/1,1/2,0/0,0/0
2024 Wimbledon R128,W vs Cirstea,42% (5/12),100% (5/5),0/1,27% (3/11),67% (2/3),3/3,0/0,1/1,0/0,0/0
2023 Wimbledon R128,L vs Keys,38% (3/8),0% (0/3),0/3,86% (6/7),33% (2/6),0/0,0/0,1/2,0/0,1/1
2023 Bad Homburg R32,L vs Andreescu,36% (5/14),40% (2/5),0/3,40% (6/15),33% (2/6),2/2,1/1,2/3,0/0,1/2
2022 Wimbledon R128,L vs Pattinama Kerkhove,31% (4/13),100% (4/4),1/6,46% (6/13),0% (0/6),1/4,1/1,1/1,0/0,1/1
2022 Nottingham R32,L vs Giorgi,40% (4/10),75% (3/4),3/4,67% (6/9),17% (1/6),2/3,0/0,1/2,0/0,1/1
2025 (8 matches),,39.1%,66.7%,22.2%,33.3%,33.3%,80.0%,100.0%,50.0%,100.0%,60.0%
2024 (4 matches),,46.7%,85.7%,23.1%,44.4%,30.0%,66.7%,75.0%,66.7%,50.0%,-
2023 (2 matches),,36.4%,25.0%,0.0%,54.5%,33.3%,100.0%,100.0%,60.0%,-,66.7%
2022 (2 matches),,34.8%,87.5%,40.0%,54.5%,8.3%,42.9%,100.0%,66.7%,-,100.0%
Career (16 matches),,40.1%,69.9%,23.4%,41.0%,28.6%,70.5%,92.3%,57.9%,83.3%,70.0%
