Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 Seoul R32,L vs Brooksby,43% (6/14),33% (2/6),0/3,23% (3/13),0% (0/3),1/1,0/0,0/0,0/0,0/0
2019 Busan CH R32,L vs Ito,18% (2/11),100% (2/2),1/3,27% (3/11),0% (0/3),2/2,0/0,2/2,0/0,0/0
2019 Busan CH R64,W vs Neuchrist,33% (4/12),75% (3/4),0/2,25% (3/12),33% (1/3),3/3,1/1,2/2,1/1,0/0
2019 Seoul CH SF,L vs Kwon,55% (6/11),67% (4/6),1/5,50% (5/10),0% (0/5),2/4,0/1,0/0,0/0,0/0
2019 Seoul CH QF,W vs Bolt,36% (4/11),75% (3/4),0/1,18% (2/11),50% (1/2),3/3,2/2,1/1,1/1,0/0
2019 Seoul CH R16,W vs Myneni,64% (7/11),71% (5/7),1/3,36% (4/11),25% (1/4),4/5,2/2,1/1,1/1,0/0
2019 Seoul CH R32,W vs Schnur,46% (6/13),67% (4/6),0/0,7% (1/14),100% (1/1),3/3,1/1,2/2,0/0,0/0
2019 Seoul CH R64,W vs Uchida,23% (3/13),100% (3/3),0/1,14% (2/14),50% (1/2),3/3,2/2,1/1,1/1,0/0
2019 Nanchang CH R64,L vs Ochi,11% (1/9),100% (1/1),0/4,63% (5/8),20% (1/5),1/1,0/0,0/0,0/0,0/0
2019 Anning CH R64,L vs Li,10% (1/10),0% (0/1),0/1,30% (3/10),33% (1/3),0/0,0/0,2/3,0/0,2/2
2019 Taipei CH R32,L vs Jung,20% (2/10),0% (0/2),0/2,30% (3/10),33% (1/3),0/0,0/0,1/1,0/0,0/0
2019 Taipei CH R64,W vs Yu,33% (3/9),67% (2/3),0/0,10% (1/10),100% (1/1),1/1,1/1,0/0,1/1,0/0
2019 Santiago CH F,L vs Dellien,31% (5/16),80% (4/5),1/5,33% (5/15),0% (0/5),2/3,0/0,1/1,0/0,0/0
2019 Santiago CH SF,W vs Andujar,50% (4/8),100% (4/4),0/1,22% (2/9),50% (1/2),3/3,1/1,0/0,1/1,0/0
2019 Santiago CH QF,W vs Monteiro,41% (7/17),86% (6/7),0/5,41% (7/17),29% (2/7),4/4,0/1,0/0,0/1,0/0
2019 Santiago CH R16,W vs Bagnis,42% (5/12),80% (4/5),0/1,58% (7/12),71% (5/7),3/3,1/1,0/1,1/1,0/0
2019 Santiago CH R32,W vs Donati,22% (2/9),100% (2/2),0/0,30% (3/10),100% (3/3),2/2,2/2,0/0,1/1,0/0
2019 Santiago CH R64,W vs Gonzalez,56% (5/9),100% (5/5),1/2,44% (4/9),50% (2/4),4/5,2/2,0/0,1/1,0/0
2019 M15 Sharm El Sheikh F,W vs Kopriva,44% (4/9),75% (3/4),0/0,11% (1/9),100% (1/1),2/2,1/1,0/0,0/0,0/0
2019 M15 Sharm El Sheikh QF,W vs Bovy,63% (5/8),100% (5/5),1/1,50% (4/8),75% (3/4),3/4,1/1,0/0,1/1,0/0
2022 (1 matches),,42.9%,33.3%,0.0%,23.1%,0.0%,100.0%,-,-,-,-
2019 (22 matches),,35.7%,78.8%,14.3%,29.8%,36.6%,87.7%,90.0%,83.3%,90.9%,100.0%
2018 (2 matches),,21.1%,50.0%,0.0%,42.1%,0.0%,100.0%,100.0%,33.3%,-,0.0%
2017 (1 matches),,10.0%,0.0%,0.0%,30.0%,33.3%,-,-,100.0%,-,100.0%
2016 (2 matches),,20.0%,75.0%,0.0%,35.0%,14.3%,50.0%,0.0%,0.0%,-,-
Career (28 matches),,33.2%,74.0%,10.3%,30.7%,30.4%,87.1%,86.4%,75.0%,90.9%,80.0%
