Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
10-Nov-2025,Brisbane 3 CH,Hard,F,518,238,(6) Alex Bolt [AUS] d. (Q) Wu,6-3 6-3,0.51,10.0%,2.0%,68.0%,64.7%,50.0%,1/4,1:08
24-Sep-2024,Nonthaburi 4 CH,Hard,F,314,172,(Q) Wu d. Mackenzie Mcdonald [USA],6-3 7-6(4),1.53,16.9%,2.8%,66.2%,85.1%,50.0%,1/1,2:01
17-Apr-2023,Tallahassee CH,Clay,F,164,156,(6) Zizou Bergs [BEL] d. (5) Wu,7-5 6-2,0.74,1.5%,7.4%,61.8%,64.3%,30.8%,4/9,1:27
02-Jan-2023,Nonthaburi 1 CH,Hard,F,184,180,(2) Dennis Novak [AUT] d. (3) Wu,6-4 6-4,0.98,4.7%,1.6%,75.0%,60.4%,50.0%,3/7,1:37
07-Nov-2022,Matsuyama CH,Hard,F,204,371,(Q) Seong Chan Hong [KOR] d. Wu,6-3 6-2,,,,,,,,1:16
30-May-2022,Little Rock CH,Hard,F,248,160,(4) Jason Kubler [AUS] d. (8) Wu,6-0 6-2,0.49,5.3%,5.3%,73.7%,53.6%,0.0%,4/9,1:04
18-Apr-2022,Tallahassee CH,Clay,F,287,198,Wu d. Michael Mmoh [USA],6-3 6-4,1.36,8.2%,1.6%,68.9%,73.8%,52.6%,0/1,1:37
21-Feb-2022,M25 Santo Domingo,Hard,F,267,334,(2) Wu d. (4) Nick Hardt [DOM],7-5 6-3,,,,,,,,
13-Sep-2021,Istanbul 2 CH,Hard,F,295,80,(1) James Duckworth [AUS] d. Wu,6-4 6-2,0.27,0.0%,5.2%,65.5%,63.2%,40.0%,1/4,1:10
04-Mar-2019,Santiago CH,Clay,F,363,87,(2) Hugo Dellien [BOL] d. Wu,5-7 7-6(1) 6-1,0.87,4.4%,2.2%,73.6%,59.7%,45.8%,1/6,2:05
