Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2022 Seoul R32,L vs Brooksby,0.83,0.84,60.2,2.7,9.1%,70.5%,5.1%,53.8%,34.5%,40.7%
2019 Busan CH R32,L vs Ito,0.86,0.64,43.7,2.4,10.8%,62.2%,3.3%,53.3%,29.4%,33.3%
2019 Busan CH R64,W vs Neuchrist,0.96,1.38,56.5,3.6,4.7%,72.1%,5.4%,67.6%,51.2%,34.2%
2019 Seoul CH SF,L vs Kwon,0.84,0.75,63.5,3.7,13.9%,52.8%,6.7%,50.0%,46.2%,40.5%
2019 Seoul CH QF,W vs Bolt,1.00,1.54,47.0,2.3,5.9%,70.6%,0.0%,71.4%,55.3%,33.3%
2019 Seoul CH R16,W vs Myneni,1.25,1.54,45.1,2.0,7.9%,65.8%,0.0%,53.1%,50.0%,48.4%
2019 Seoul CH R32,W vs Schnur,1.02,1.34,58.4,2.2,16.3%,65.3%,2.2%,73.9%,33.3%,47.5%
2019 Seoul CH R64,W vs Uchida,1.02,1.41,61.4,4.0,10.0%,75.0%,2.7%,75.7%,35.1%,33.3%
2019 Nanchang CH R64,L vs Ochi,1.05,0.56,42.7,3.0,0.0%,44.0%,0.0%,54.2%,36.0%,17.4%
2019 Anning CH R64,L vs Li,0.94,0.65,55.1,2.2,8.3%,58.3%,3.0%,66.7%,36.1%,15.2%
2019 Taipei CH R32,L vs Jung,0.81,0.59,43.3,2.5,23.3%,70.0%,10.3%,62.1%,18.2%,32.1%
2019 Taipei CH R64,W vs Yu,1.25,2.04,42.4,2.0,14.3%,75.0%,16.7%,83.3%,37.0%,32.0%
2019 Santiago CH F,L vs Dellien,0.94,0.82,62.6,5.2,4.3%,63.8%,4.5%,47.7%,40.4%,36.2%
2019 Santiago CH SF,W vs Andujar,1.21,1.64,46.5,2.3,3.4%,62.1%,3.8%,69.2%,54.2%,39.1%
2019 Santiago CH QF,W vs Monteiro,1.29,1.22,70.9,11.2,10.5%,57.9%,3.9%,58.8%,39.1%,40.0%
2019 Santiago CH R16,W vs Bagnis,1.24,1.28,58.6,4.2,2.3%,65.9%,0.0%,58.1%,48.6%,29.4%
2019 Santiago CH R32,W vs Donati,1.36,1.59,43.1,2.0,3.1%,71.9%,0.0%,65.6%,48.1%,24.0%
2019 Santiago CH R64,W vs Gonzalez,1.38,1.66,51.3,2.0,0.0%,56.7%,3.4%,62.1%,55.6%,42.3%
2019 M15 Sharm El Sheikh F,W vs Kopriva,1.19,1.98,37.8,2.0,7.4%,81.5%,4.0%,68.0%,37.9%,46.2%
2019 M15 Sharm El Sheikh QF,W vs Bovy,1.66,2.68,43.4,2.0,3.1%,53.1%,0.0%,71.9%,65.0%,55.6%
2022 (1 matches),,0.83,0.84,60.2,2.7,9.1%,70.5%,5.1%,53.8%,34.5%,40.7%
2019 (22 matches),,1.09,1.17,51.6,2.5,7.8%,64.3%,3.6%,63.3%,42.4%,35.1%
2018 (2 matches),,0.83,0.57,48.5,2.4,10.5%,56.1%,6.1%,53.1%,36.2%,26.3%
2017 (1 matches),,0.89,0.47,42.2,2.2,3.2%,58.1%,0.0%,67.9%,17.9%,21.7%
2016 (2 matches),,1.08,0.87,57.3,2.5,7.5%,64.2%,4.9%,55.7%,28.6%,35.5%
Career (28 matches),,1.05,1.06,52.0,2.5,7.8%,63.9%,3.8%,61.9%,39.9%,34.5%
