Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Seoul R32,L vs Brooksby,4.2,4.1,4.2,47.5%,64.5%,44.0%,31.6%,46.1%,4.4%,17.0,11.4,0.5,0.3
Career (1 matches),,4.2,4.1,4.2,47.5%,64.5%,44.0%,31.6%,46.1%,4.4%,17.0,11.4,0.5,0.3
