Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,226,107,119,47.3%,258-263,49.5%,2570-2566,50.0%,45-47,48.9%,219,77.4%,22.3%,6.0%,2.7%,66.9%,68.7%,50.3%,62.6%,37.4%,50.0%,1.00
Clay,46,25,21,54.3%,55-50,52.4%,530-489,52.0%,5-11,31.3%,46,76.8%,27.5%,4.8%,3.2%,65.0%,67.2%,51.7%,61.8%,39.2%,50.6%,1.03
Finals,9,2,7,22.2%,5-14,26.3%,73-107,40.6%,1-1,50.0%,8,67.9%,15.0%,6.4%,3.4%,69.1%,65.9%,41.9%,58.5%,35.3%,46.6%,0.85
Semi-finals,14,9,5,64.3%,19-14,57.6%,175-162,51.9%,4-2,66.7%,13,77.6%,23.9%,5.1%,2.3%,69.1%,67.4%,53.3%,63.0%,37.6%,50.2%,1.02
Quarter-finals,27,14,13,51.9%,33-31,51.6%,307-316,49.3%,6-6,50.0%,26,77.1%,21.1%,6.8%,2.5%,67.6%,67.2%,53.5%,62.8%,36.4%,49.6%,0.98
vs Righties,230,110,120,47.8%,264-268,49.6%,2637-2607,50.3%,44-51,46.3%,225,77.7%,22.8%,5.9%,2.7%,66.7%,68.5%,51.1%,62.7%,37.6%,50.1%,1.01
vs Lefties,23,10,13,43.5%,22-29,43.1%,236-265,47.1%,3-4,42.9%,22,72.2%,21.8%,6.0%,4.1%,65.7%,67.8%,45.9%,60.2%,36.5%,48.8%,0.92
