Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,2,Hard,6,4,2,66.7%,3,3,0,100.0%,2025,2026,R64,6,1.20,9.8%,3.3%,64.2%,75.8%,54.9%,68.3%,37.9%,69.4%,32.1%
Roland Garros,1,Clay,3,2,1,66.7%,2,2,0,100.0%,2025,2025,R32,3,1.04,9.1%,3.0%,68.4%,72.8%,45.8%,64.3%,37.2%,59.1%,37.0%
Wimbledon,2,Grass,4,2,2,50.0%,3,1,2,33.3%,2024,2025,R32,4,1.08,7.2%,3.0%,69.2%,72.7%,52.1%,66.4%,36.3%,76.7%,24.0%
US Open,2,Hard,5,3,2,60.0%,5,3,2,60.0%,2024,2025,R64,5,1.06,10.0%,3.1%,65.1%,71.7%,59.2%,67.3%,34.6%,58.6%,37.8%
Davis Cup,2,,6,4,2,66.7%,3,1,2,33.3%,2024,2025,,3,1.10,8.9%,0.5%,72.3%,77.9%,52.5%,70.9%,31.9%,66.7%,21.1%
Miami Masters,2,Hard,5,3,2,60.0%,1,0,1,0.0%,2025,2026,R32,5,1.06,9.4%,1.8%,67.0%,73.4%,54.8%,67.3%,34.6%,52.9%,33.3%
Indian Wells Masters,2,Hard,6,4,2,66.7%,4,2,2,50.0%,2025,2026,R16,6,1.14,6.7%,2.2%,65.8%,73.1%,53.1%,66.3%,38.3%,53.3%,40.5%
Rio de Janeiro,2,Clay,3,1,2,33.3%,2,1,1,50.0%,2025,2026,R16,3,0.98,6.3%,2.7%,67.4%,75.2%,50.0%,67.0%,32.3%,75.0%,18.8%
Buenos Aires,2,Clay,6,5,1,83.3%,2,2,0,100.0%,2025,2026,W,6,1.07,6.1%,2.1%,64.8%,68.1%,52.2%,62.5%,40.1%,58.1%,43.6%
Halle,2,Grass,2,0,2,0.0%,2,0,2,0.0%,2024,2025,R32,2,0.93,11.2%,1.5%,64.9%,74.4%,51.4%,66.3%,31.2%,87.5%,9.1%
Madrid Masters,2,Clay,4,2,2,50.0%,2,0,2,0.0%,2024,2025,R64,4,1.10,4.8%,1.5%,70.3%,68.8%,53.1%,64.1%,39.4%,60.0%,28.2%
