Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Miami R64,L vs Alcaraz,3.5,3.8,3.2,48.9%,36.4%,37.5%,30.0%,52.0%,15.7%,6.5,9.6,-9.0,-12.9
2026 Indian Wells R16,L vs Sinner,4.0,3.9,4.2,45.9%,54.8%,63.6%,50.0%,48.0%,12.1%,15.0,13.9,-4.0,-3.4
2026 Indian Wells R32,W vs Paul,4.4,4.1,4.5,54.8%,63.2%,64.3%,69.2%,42.0%,21.4%,13.0,20.3,7.5,8.5
2026 Buenos Aires R16,L vs Tabilo,4.1,4.4,3.7,51.9%,45.0%,37.5%,57.1%,59.4%,16.0%,3.0,1.8,-9.5,-9.5
2025 Basel F,W vs Davidovich Fokina,4.0,3.7,4.2,58.0%,58.5%,50.0%,50.0%,57.0%,22.5%,13.5,12.4,6.5,9.4
2025 Basel SF,W vs Munar,4.4,4.2,4.7,57.8%,44.4%,50.0%,55.6%,59.2%,17.2%,24.5,17.3,4.5,4.8
2025 Basel R32,W vs Mpetshi Perricard,3.1,3.3,2.8,53.9%,45.5%,80.0%,100.0%,70.7%,12.2%,25.0,33.3,3.0,8.3
2025 Brussels R32,L vs Van De Zandschulp,3.8,4.4,2.9,41.4%,39.0%,76.5%,54.5%,51.9%,11.5%,0.0,0.0,2.5,2.6
2025 US Open R64,L vs Machac,3.5,3.4,3.7,46.7%,51.3%,31.6%,28.6%,52.2%,23.1%,5.5,5.3,-10.0,-11.2
2025 Cincinnati R64,W vs Davidovich Fokina,3.2,3.5,3.0,58.2%,28.9%,58.3%,50.0%,55.5%,12.3%,-1.5,-1.6,-2.5,-3.6
2025 Wimbledon R64,W vs Brooksby,4.1,3.5,4.6,58.7%,53.4%,18.8%,52.9%,47.5%,21.3%,10.0,5.1,11.5,6.3
2025 Eastbourne R16,L vs Fritz,3.1,3.2,3.1,44.4%,47.4%,71.4%,77.8%,50.0%,25.0%,2.5,2.6,-4.5,-4.8
2025 Eastbourne R32,W vs Bergs,3.3,3.4,3.3,55.3%,60.0%,55.6%,60.0%,53.2%,19.5%,14.5,13.6,5.5,5.8
2025 Roland Garros R32,L vs Draper,4.1,4.6,3.4,46.0%,29.0%,36.4%,25.0%,63.5%,18.5%,-4.5,-3.5,-5.0,-6.7
2025 Roland Garros R128,W vs Hurkacz,4.0,4.2,3.8,57.5%,68.1%,61.5%,40.0%,51.7%,26.5%,22.5,22.5,3.0,3.9
2025 Rome R128,L vs Marozsan,3.4,3.3,3.5,46.7%,40.0%,25.0%,40.0%,57.4%,7.5%,0.5,0.5,-5.5,-7.5
2025 Madrid R64,L vs Paul,3.7,3.6,3.8,50.0%,45.5%,41.7%,77.8%,46.5%,16.9%,6.0,5.5,0.5,0.4
2025 Madrid R128,W vs Moller,3.4,2.7,4.0,58.7%,56.0%,27.3%,80.0%,50.3%,14.6%,1.5,2.0,-0.5,-0.7
2025 Miami R32,L vs De Minaur,4.4,4.4,4.4,44.1%,57.4%,38.1%,42.9%,45.2%,15.5%,10.0,7.1,0.0,0.0
2025 Miami R64,W vs Humbert,3.6,3.4,3.7,58.7%,70.6%,80.0%,50.0%,37.1%,10.8%,7.0,15.6,11.0,14.9
Career (50 matches),,3.7,3.7,3.8,51.1%,50.4%,49.5%,54.7%,52.4%,17.6%,8.4,7.9,0.7,0.8
