Year,ATP Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: ATP Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),40,1115,19,1920,11,1910,33,1789,40,1701,,,,
2025,24,1635,17,1932,11,1910,27,1810,37,1707,,,,
2024,145,409,45,1805,36,1779,77,1681,95,1582,514,95,,
2023,727,35,,,,,,,,,,,,
2022,832,20,,,,,,,,,,,,
