Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami Masters R64,L vs Alcaraz,26,21,1.2,20.0%,16.2%,21,19,1.1,18.8%,17.0%,7.1%,2.7%,1.4,26.9%,19.2%
2026 Indian Wells Masters R16,L vs Sinner,28,25,1.1,17.9%,16.0%,18,22,0.8,14.2%,17.3%,12.6%,0.0%,1.6,25.6%,16.0%
2026 Indian Wells Masters R32,W vs Paul,32,11,2.9,29.6%,10.2%,30,11,2.7,29.4%,10.8%,11.8%,5.9%,1.0,25.9%,25.0%
2026 Buenos Aires R16,L vs Tabilo,30,37,0.8,16.7%,20.6%,26,37,0.7,15.3%,21.8%,12.9%,1.2%,1.1,21.1%,18.9%
2025 Basel F,W vs Davidovich Fokina,40,17,2.4,30.8%,13.1%,33,16,2.1,28.0%,13.6%,16.1%,2.5%,1.1,20.0%,17.7%
2025 Basel SF,W vs Munar,53,26,2.0,34.2%,16.8%,45,25,1.8,33.6%,18.7%,20.9%,3.7%,2.3,25.2%,11.0%
2025 Basel R32,W vs Mpetshi Perricard,42,13,3.2,31.3%,9.7%,35,12,2.9,31.0%,10.6%,14.2%,5.3%,2.1,31.3%,14.9%
2025 Brussels R32,L vs Van De Zandschulp,21,27,0.8,12.5%,16.1%,16,24,0.7,11.3%,16.9%,7.7%,2.1%,1.0,19.0%,19.0%
2025 US Open R64,L vs Machac,34,36,0.9,20.0%,21.2%,25,32,0.8,16.4%,21.1%,7.2%,1.3%,1.4,24.7%,17.1%
2025 Cincinnati Masters R64,W vs Davidovich Fokina,24,34,0.7,18.0%,25.6%,17,31,0.5,15.3%,27.9%,8.1%,5.4%,0.7,12.0%,17.3%
2025 Wimbledon R64,W vs Brooksby,49,53,0.9,18.0%,19.5%,39,49,0.8,15.7%,19.7%,10.0%,4.4%,0.8,12.5%,15.1%
2025 Eastbourne R16,L vs Fritz,42,42,1.0,21.4%,21.4%,35,41,0.9,20.5%,24.0%,6.4%,3.5%,1.5,24.5%,16.3%
2025 Eastbourne R32,W vs Bergs,45,24,1.9,23.4%,12.5%,42,22,1.9,25.5%,13.3%,7.9%,2.4%,1.0,25.0%,24.0%
2025 Roland Garros R32,L vs Draper,30,39,0.8,19.7%,25.7%,24,39,0.6,17.9%,29.1%,11.9%,0.7%,2.0,29.6%,14.5%
2025 Roland Garros R128,W vs Hurkacz,33,17,1.9,22.0%,11.3%,24,17,1.4,17.8%,12.6%,14.1%,3.7%,1.0,18.7%,18.0%
2025 Rome Masters R128,L vs Marozsan,26,35,0.7,19.3%,25.9%,22,31,0.7,17.9%,25.2%,8.1%,3.3%,1.3,25.2%,19.3%
2025 Madrid Masters R64,L vs Paul,47,37,1.3,24.6%,19.4%,45,35,1.3,25.4%,19.8%,10.7%,4.0%,1.4,24.1%,16.8%
2025 Madrid Masters R128,W vs Moller,19,23,0.8,16.4%,19.8%,14,22,0.6,13.0%,20.4%,9.3%,0.9%,0.4,9.5%,22.4%
2025 Miami Masters R32,L vs De Minaur,36,43,0.8,18.8%,22.5%,31,42,0.7,17.1%,23.2%,8.3%,2.2%,1.6,20.9%,13.1%
2025 Miami Masters R64,W vs Humbert,25,9,2.8,26.9%,9.7%,20,9,2.2,24.7%,11.1%,9.9%,3.7%,0.9,20.4%,22.6%
Career (51 matches),,1591,1423,1.1,20.3%,18.2%,1295,1330,1.0,18.5%,19.0%,10.8%,3.5%,1.1,18.4%,16.7%
