Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2026 Miami R64,L vs Alcaraz,63.5%,37.5%,1.6%,1/0,2.30,10.9%,65.9%,31.0%,2.3%,2.31,17.2%,68.8%,54.5%,0.0%,2.29,0.0%
2026 Indian Wells R16,L vs Sinner,64.0%,41.7%,4.0%,3/0,2.25,7.7%,50.0%,27.3%,2.3%,2.22,11.8%,86.7%,53.8%,6.7%,2.31,0.0%
2026 Indian Wells R32,W vs Paul,67.2%,69.2%,5.2%,2/1,2.35,9.1%,64.1%,64.0%,0.0%,2.15,15.0%,82.4%,78.6%,17.6%,2.65,0.0%
2026 Buenos Aires R16,L vs Tabilo,73.8%,41.9%,3.6%,1/2,2.28,2.5%,74.5%,31.6%,5.9%,2.37,4.5%,80.0%,58.3%,0.0%,2.17,0.0%
2025 Basel F,W vs Davidovich Fokina,78.3%,59.3%,1.4%,0/1,2.31,28.6%,80.0%,50.0%,2.0%,2.35,41.4%,73.7%,85.7%,0.0%,2.23,0.0%
2025 Basel SF,W vs Munar,72.5%,46.6%,0.0%,0/0,2.22,34.0%,64.0%,37.5%,0.0%,2.05,46.7%,89.7%,57.7%,0.0%,2.41,17.4%
2025 Basel R32,W vs Mpetshi Perricard,60.6%,52.5%,1.5%,1/0,2.19,62.8%,60.8%,58.1%,0.0%,1.98,86.2%,60.0%,33.3%,6.7%,2.61,14.3%
2025 Brussels R32,L vs Van De Zandschulp,51.4%,48.6%,13.9%,6/4,2.58,3.0%,37.5%,33.3%,12.5%,2.64,5.6%,90.5%,63.2%,19.0%,2.50,0.0%
2025 US Open R64,L vs Machac,71.0%,33.3%,3.2%,2/1,2.39,8.2%,71.4%,30.0%,1.8%,2.53,9.4%,74.3%,38.5%,5.7%,2.12,5.9%
2025 Cincinnati R64,W vs Davidovich Fokina,58.8%,55.0%,1.5%,1/0,2.04,2.4%,58.8%,50.0%,2.9%,2.07,3.7%,69.0%,60.0%,0.0%,1.97,0.0%
2025 Wimbledon R64,W vs Brooksby,82.6%,49.6%,4.2%,3/3,2.12,5.8%,82.3%,48.1%,4.2%,1.94,7.0%,87.0%,52.5%,4.3%,2.48,3.4%
2025 Eastbourne R16,L vs Fritz,56.6%,51.7%,2.8%,3/0,2.35,33.3%,48.6%,45.7%,1.4%,2.22,48.7%,78.1%,60.0%,6.3%,2.60,4.8%
2025 Eastbourne R32,W vs Bergs,63.7%,56.9%,2.0%,0/2,2.48,24.1%,65.7%,56.8%,3.0%,2.51,28.9%,77.8%,57.1%,0.0%,2.38,7.7%
2025 Roland Garros R32,L vs Draper,57.4%,25.6%,2.9%,2/0,2.33,8.7%,57.5%,13.0%,0.0%,2.31,11.4%,66.7%,43.8%,8.3%,2.38,4.0%
2025 Roland Garros R128,W vs Hurkacz,77.2%,59.0%,2.5%,2/0,2.27,10.6%,72.5%,45.9%,2.0%,2.29,16.1%,85.7%,79.2%,3.6%,2.22,0.0%
2025 Rome R128,L vs Marozsan,68.7%,37.0%,6.0%,3/1,2.22,14.3%,61.0%,40.0%,2.4%,2.15,18.5%,84.0%,33.3%,12.0%,2.30,9.1%
2025 Madrid R64,L vs Paul,74.5%,44.7%,0.0%,0/0,2.35,21.0%,68.6%,39.6%,0.0%,2.26,28.3%,90.6%,55.2%,0.0%,2.59,0.0%
2025 Madrid R128,W vs Moller,81.0%,54.9%,6.3%,2/2,-,10.7%,85.4%,51.4%,2.4%,-,17.6%,80.0%,62.5%,15.0%,-,0.0%
2025 Miami R32,L vs De Minaur,77.8%,39.0%,2.0%,2/0,2.40,12.5%,79.6%,37.2%,0.0%,2.37,18.2%,81.0%,41.2%,4.8%,2.45,3.6%
2025 Miami R64,W vs Humbert,69.8%,51.4%,0.0%,0/0,2.00,4.3%,57.6%,36.8%,0.0%,1.96,7.7%,100.0%,66.7%,0.0%,2.05,0.0%
Career (50 matches),,68.7%,48.7%,3.4%,50.0%,2.30,13.9%,66.2%,44.9%,2.5%,2.25,20.1%,80.3%,54.6%,5.3%,2.37,4.0%
