Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,56,28,28,50.0%,57-65,46.7%,522-558,48.3%,3-6,33.3%,13,65.6%,37.4%,1.0%,4.8%,71.3%,58.9%,47.6%,55.6%,45.3%,50.5%,1.02
Clay,326,190,136,58.3%,409-294,58.2%,3353-2816,54.4%,24-27,47.1%,9,64.9%,44.2%,1.6%,5.0%,74.1%,58.3%,42.7%,54.3%,47.0%,50.7%,1.03
Finals,12,3,9,25.0%,9-18,33.3%,101-126,44.5%,0-1,0.0%,1,53.8%,35.7%,1.2%,4.8%,79.8%,53.7%,47.1%,52.4%,41.2%,46.7%,0.86
Semi-finals,33,12,21,36.4%,25-44,36.2%,272-334,44.9%,0-3,0.0%,2,45.5%,27.3%,0.0%,6.3%,76.3%,52.5%,21.1%,45.0%,42.0%,43.6%,0.76
Quarter-finals,58,33,25,56.9%,71-54,56.8%,580-533,52.1%,5-4,55.6%,4,51.4%,42.9%,0.4%,7.7%,67.2%,53.6%,42.0%,49.8%,46.7%,48.3%,0.93
vs Righties,221,110,111,49.8%,238-239,49.9%,2119-2084,50.4%,13-18,41.9%,7,53.7%,33.9%,1.6%,4.9%,74.2%,51.7%,45.7%,50.1%,43.9%,47.1%,0.88
vs Lefties,37,19,18,51.4%,38-40,48.7%,354-348,50.4%,5-5,50.0%,2,63.6%,34.8%,0.6%,4.2%,69.0%,60.3%,44.2%,55.4%,45.6%,50.4%,1.02
