Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2021 W100 Bonita Springs FL SF,L vs Bara,100% (2/2),50% (3/6),0/0,0/0,30% (3/10),2/4,1/2,- (0/0),- (0/0)
2019 W25 Chiasso R32,W vs Jani,57% (8/14),29% (5/17),2/8,1/7,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Tunis R32,L vs Parry,90% (9/10),75% (6/8),1/1,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2019 W15 Antalya F,L vs Kan,75% (3/4),33% (1/3),0/0,0/0,38% (3/8),1/3,1/2,- (0/0),- (0/0)
2019 W15 Antalya SF,W vs Cuk,41% (7/17),100% (5/5),2/4,1/2,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya QF,W vs Ho,41% (9/22),36% (4/11),2/6,1/4,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Antalya R32,W vs Naito,56% (10/18),40% (8/20),2/9,1/7,57% (8/14),4/5,4/4,33% (4/12),45% (5/11)
2017 Cairo $15K R16,L vs William,62% (8/13),29% (4/14),1/3,0/0,50% (6/12),2/4,1/2,- (0/0),- (0/0)
2017 Cairo $15K R32,W vs Melgers,60% (6/10),67% (6/9),2/2,1/1,87% (13/15),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K F,L vs Herazo Gonzalez,70% (7/10),38% (6/16),1/3,0/1,40% (4/10),1/3,1/2,- (0/0),- (0/0)
2017 Hammamet $15K SF,W vs Niedmers,64% (7/11),71% (5/7),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R16,W vs Daniilidou,71% (5/7),58% (7/12),2/4,1/1,56% (5/9),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R32,W vs Prati,40% (6/15),67% (6/9),2/2,1/1,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2017 Hammamet $15K R32,L vs Jones,25% (2/8),43% (3/7),0/0,0/0,25% (2/8),2/4,1/2,- (0/0),- (0/0)
2017 Mamaia $25K SF,L vs Cristian,13% (2/15),75% (3/4),0/0,0/0,25% (2/8),2/4,0/1,- (0/0),- (0/0)
2017 Mamaia $25K QF,W vs Perper,30% (6/20),62% (8/13),2/4,1/3,13% (1/8),1/2,1/1,- (0/0),- (0/0)
2017 Mamaia $25K R16,W vs Eklund,47% (7/15),56% (9/16),2/4,1/2,47% (7/15),1/2,0/0,- (0/0),- (0/0)
2017 Mamaia $25K R32,W vs Arcangioli,58% (7/12),42% (5/12),2/7,1/2,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2017 Bucharest $15K SF,L vs Lee,44% (4/9),43% (6/14),0/0,0/0,50% (7/14),2/4,1/2,43% (3/7),43% (3/7)
2017 Bucharest $15K QF,W vs Bilardo,71% (5/7),64% (7/11),2/4,1/2,43% (3/7),0/0,0/0,- (0/0),- (0/0)
2021 (1 matches),,100.0%,50.0%,-,-,30.0%,50.0%,50.0%,-,-
2019 (6 matches),,54.1%,45.3%,32.1%,20.0%,51.1%,50.0%,71.4%,33.3%,45.5%
2017 (31 matches),,53.7%,54.0%,56.8%,57.6%,47.9%,42.9%,33.3%,40.6%,45.5%
2016 (24 matches),,59.2%,50.0%,50.7%,45.5%,43.7%,37.5%,43.8%,66.7%,30.0%
2015 (17 matches),,57.3%,57.8%,71.0%,64.7%,46.6%,41.7%,57.1%,-,-
Career (85 matches),,56.0%,52.2%,53.6%,47.2%,46.8%,43.4%,49.3%,44.6%,42.6%
