Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2021 W100 Bonita Springs FL SF,L vs Bara,0.85,0.62,45.2,2.0,3.7%,29.6%,0.0%,46.2%,40.0%,51.7%
2019 W25 Chiasso R32,W vs Jani,1.16,1.46,42.9,2.4,0.0%,52.8%,3.0%,69.7%,55.0%,43.6%
2019 W25 Tunis R32,L vs Parry,0.84,0.85,73.2,5.7,2.4%,52.4%,2.7%,56.8%,42.5%,50.0%
2019 W15 Antalya F,L vs Kan,0.92,0.58,40.1,2.0,0.0%,46.2%,4.2%,45.8%,40.0%,28.0%
2019 W15 Antalya SF,W vs Cuk,1.11,1.57,46.9,2.2,0.0%,62.9%,0.0%,51.5%,60.9%,59.1%
2019 W15 Antalya QF,W vs Ho,1.00,1.31,61.8,2.2,2.4%,68.3%,0.0%,59.0%,46.5%,48.8%
2019 W15 Antalya R32,W vs Naito,1.00,1.11,85.2,52.1,3.1%,52.3%,1.6%,54.1%,60.0%,42.6%
2017 Cairo $15K R16,L vs William,0.95,0.82,60.5,11.3,0.0%,52.3%,2.6%,52.6%,42.0%,39.6%
2017 Cairo $15K R32,W vs Melgers,1.18,1.50,51.6,2.2,0.0%,46.2%,0.0%,65.8%,48.0%,65.2%
2017 Hammamet $15K F,L vs Herazo Gonzalez,0.78,0.78,51.1,50.6,0.0%,48.8%,2.6%,55.3%,51.7%,44.6%
2017 Hammamet $15K SF,W vs Niedmers,0.97,1.96,37.0,2.0,3.7%,70.4%,0.0%,68.0%,57.1%,68.4%
2017 Hammamet $15K R16,W vs Daniilidou,1.16,1.57,44.0,2.0,0.0%,46.7%,3.6%,57.1%,65.4%,65.2%
2017 Hammamet $15K R32,W vs Prati,1.14,1.64,34.9,2.0,0.0%,55.2%,3.7%,63.0%,57.6%,60.7%
2017 Hammamet $15K R32,L vs Jones,1.02,0.73,49.4,2.6,0.0%,34.5%,0.0%,44.4%,43.8%,42.9%
2017 Mamaia $25K SF,L vs Cristian,0.93,0.73,50.7,2.7,0.0%,54.5%,0.0%,33.3%,44.4%,44.0%
2017 Mamaia $25K QF,W vs Perper,1.10,1.15,61.7,23.8,2.2%,55.6%,0.0%,44.2%,50.0%,55.1%
2017 Mamaia $25K R16,W vs Eklund,1.10,1.26,65.7,4.4,1.8%,43.9%,0.0%,56.1%,54.5%,59.5%
2017 Mamaia $25K R32,W vs Arcangioli,1.12,1.38,53.7,2.8,0.0%,52.9%,0.0%,62.1%,60.7%,44.4%
2017 Bucharest $15K SF,L vs Lee,0.97,0.87,68.2,2.1,0.0%,43.6%,0.0%,45.9%,43.9%,55.6%
2017 Bucharest $15K QF,W vs Bilardo,1.11,1.47,42.5,2.1,0.0%,56.0%,0.0%,50.0%,60.0%,64.3%
2021 (1 matches),,0.85,0.62,45.2,2.0,3.7%,29.6%,0.0%,46.2%,40.0%,51.7%
2019 (6 matches),,1.00,1.11,62.9,3.0,1.6%,55.9%,1.8%,56.4%,51.7%,45.1%
2017 (31 matches),,1.02,1.13,51.7,2.7,0.8%,52.6%,1.0%,52.9%,53.0%,51.7%
2016 (24 matches),,1.03,1.16,52.1,2.6,1.6%,54.6%,1.0%,55.9%,50.3%,50.1%
2015 (17 matches),,1.00,1.12,47.8,2.4,1.0%,51.5%,1.8%,53.3%,51.7%,54.6%
Career (85 matches),,1.01,1.10,51.4,2.6,1.2%,52.8%,1.2%,53.9%,51.6%,50.6%
