Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2021 ITF Bonita Springs SF,L vs Bara,0.0%,-,17.0%,57.9%,10.1%,16.1%,0.0%,4.2%,9.4%,1.2%,0.0%,-27,-36
Career (1 matches),,0.0%,-,17.0%,57.9%,10.1%,16.1%,0.0%,4.2%,9.4%,1.2%,0.0%,-27,-36
