Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R32,L vs Navarro,96.4,103.3,9.8,109.8,100.4,115,82,83.0,3.7,77.0,,89,74
2024 US Open R64,W vs Dart,91.4,98.5,11.2,103.7,96.3,113,69,82.5,4.0,76.0,82.0,93,76
2024 US Open R128,W vs Kessler,92.8,99.3,10.6,106.8,93.3,113,78,82.8,6.7,,85.5,93,66
2023 US Open R128,L vs Rybakina,94.2,101.6,9.2,104.1,92.7,113,81,84.2,4.3,87.0,85.7,93,76
2023 Wimbledon R32,L vs Keys,95.8,102.2,7.5,99.8,100.5,112,84,84.1,4.6,85.0,86.3,92,76
2023 Wimbledon R64,W vs Badosa,92.4,95.2,7.0,96.3,94.4,111,87,85.4,6.3,,,95,77
2023 Wimbledon R128,W vs Sakkari,93.2,96.6,10.0,101.8,95.4,114,82,84.2,3.4,81.5,83.3,93,78
2022 US Open R64,L vs Azarenka,91.9,96.8,12.0,109.0,88.8,112,74,83.3,8.3,94.5,,112,75
2022 US Open R128,W vs Sherif,95.2,102.9,7.7,106.3,101.5,113,75,81.0,3.4,,81.5,85,73
2022 Wimbledon R128,W vs Swan,94.6,102.5,10.1,106.2,92.5,113,73,82.9,4.7,87.0,82.6,95,76
2021 US Open R128,L vs Sakkari,91.6,97.7,10.9,94.0,95.3,113,75,81.2,4.3,84.5,82.5,88,73
2021 Wimbledon R128,W vs Bertens,92.9,98.9,9.6,101.2,99.8,114,83,81.6,4.6,,85.0,94,75
Career (12 matches),,93.8,100.0,9.7,104.1,96.7,115,69,82.9,4.6,85.0,83.6,112,66
