Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Indian Wells R32,L vs Rybakina,20,35,0.6,15.9%,27.8%,20,29,0.7,17.1%,24.8%,8.5%,8.5%,0.8,12.7%,15.1%
2026 Australian Open R128,L vs Jacquemot,64,60,1.1,21.8%,20.4%,56,55,1.0,21.1%,20.7%,13.5%,7.5%,0.8,11.2%,13.6%
2026 Brisbane F,L vs Sabalenka,16,21,0.8,14.5%,19.1%,13,18,0.7,12.6%,17.5%,8.7%,2.9%,1.5,16.4%,10.9%
2026 Brisbane SF,W vs Pegula,19,11,1.7,23.2%,13.4%,14,10,1.4,18.4%,13.2%,14.5%,3.9%,0.1,1.2%,17.1%
2026 Brisbane QF,W vs Andreeva,36,37,1.0,23.1%,23.7%,34,35,1.0,23.4%,24.1%,17.2%,6.2%,0.4,6.4%,17.3%
2026 Brisbane R16,W vs Anisimova,16,6,2.7,12.5%,4.7%,10,2,5.0,9.0%,1.8%,2.7%,6.3%,1.1,14.8%,14.1%
2025 Wuhan R64,L vs Muchova,18,43,0.4,10.1%,24.0%,17,33,0.5,10.4%,20.1%,7.9%,2.4%,0.6,12.3%,22.3%
2025 BJK Cup Finals RR,W vs Bouzas Maneiro,24,14,1.7,16.8%,9.8%,20,13,1.5,15.2%,9.8%,11.4%,3.8%,0.4,7.7%,18.2%
2025 US Open R16,L vs Muchova,43,54,0.8,20.7%,26.0%,37,47,0.8,19.4%,24.6%,12.6%,6.8%,0.6,9.6%,16.3%
2025 US Open R32,W vs Parry,32,39,0.8,16.5%,20.1%,29,33,0.9,16.3%,18.5%,12.4%,2.2%,0.6,12.9%,22.2%
2025 US Open R64,W vs Sonmez,30,65,0.5,14.1%,30.5%,24,52,0.5,12.8%,27.7%,6.4%,3.7%,0.2,5.6%,27.7%
2025 Madrid R16,W vs Potapova,18,9,2.0,14.5%,7.3%,18,6,3.0,15.7%,5.2%,8.7%,7.0%,0.6,13.7%,22.6%
2025 Indian Wells R16,L vs Zheng,10,26,0.4,9.0%,23.4%,9,19,0.5,9.1%,19.2%,3.0%,6.1%,0.9,12.6%,13.5%
2025 Indian Wells R32,W vs Dolehide,28,21,1.3,18.7%,14.0%,24,15,1.6,18.0%,11.3%,12.0%,5.3%,0.3,7.3%,24.7%
2025 Indian Wells R64,W vs Montgomery,13,16,0.8,14.1%,17.4%,11,16,0.7,13.1%,19.0%,10.7%,2.4%,0.1,3.3%,35.9%
2025 Dubai R32,L vs Kenin,49,55,0.9,19.8%,22.3%,41,45,0.9,18.2%,20.0%,10.2%,8.0%,0.5,11.3%,21.5%
2025 Doha QF,L vs Anisimova,33,38,0.9,14.8%,17.0%,27,30,0.9,13.2%,14.7%,6.4%,5.4%,0.7,17.9%,24.7%
2025 Doha R16,W vs Linette,30,33,0.9,21.3%,23.4%,27,27,1.0,20.8%,20.8%,8.5%,10.0%,0.4,8.5%,19.1%
2025 Doha R32,W vs Gauff,12,18,0.7,10.6%,15.9%,10,16,0.6,9.9%,15.8%,8.9%,1.0%,0.3,8.8%,28.3%
2025 Doha R64,W vs Sonmez,22,30,0.7,15.0%,20.4%,20,27,0.7,14.7%,19.9%,11.0%,2.2%,0.4,9.5%,23.1%
Career (94 matches),,2161,2751,0.8,15.6%,19.9%,1897,2268,0.8,15.1%,18.0%,8.8%,5.2%,0.6,11.8%,20.0%
