Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,177,102,75,57.6%,232-179,56.4%,2043-1846,52.5%,30-23,56.6%,171,66.3%,37.2%,4.6%,7.8%,58.9%,65.7%,44.2%,56.9%,44.7%,50.8%,1.04
Clay,52,27,25,51.9%,61-59,50.8%,565-553,50.5%,4-7,36.4%,50,62.9%,38.8%,2.8%,7.5%,60.7%,61.8%,44.1%,54.8%,45.7%,50.2%,1.01
Grass,25,10,15,40.0%,25-35,41.7%,276-304,47.6%,4-2,66.7%,25,64.9%,29.5%,3.6%,6.3%,61.3%,64.5%,42.1%,55.8%,41.4%,48.7%,0.94
Grand Slams,54,30,24,55.6%,68-58,54.0%,612-585,51.1%,11-7,61.1%,54,68.1%,34.3%,4.7%,7.5%,58.5%,66.6%,45.3%,57.8%,44.3%,50.9%,1.05
Premiers,78,40,38,51.3%,92-95,49.2%,887-875,50.3%,12-14,46.2%,78,63.3%,35.6%,4.1%,7.3%,60.6%,63.2%,43.7%,55.5%,43.9%,49.7%,0.98
Internationals,42,21,21,50.0%,50-47,51.5%,483-460,51.2%,3-5,37.5%,41,66.7%,35.2%,4.6%,6.7%,59.5%,65.9%,42.5%,56.4%,43.8%,50.2%,1.01
Finals,4,1,3,25.0%,3-6,33.3%,35-49,41.7%,0-0,-,4,53.7%,30.2%,1.7%,10.9%,56.5%,58.5%,41.3%,51.0%,41.2%,45.6%,0.84
Semi-finals,9,4,5,44.4%,8-8,50.0%,72-74,49.3%,2-1,66.7%,8,63.9%,33.8%,4.6%,8.5%,62.9%,64.4%,40.8%,55.6%,43.0%,49.5%,0.97
Quarter-finals,21,9,12,42.9%,23-28,45.1%,251-258,49.3%,5-7,41.7%,21,60.1%,38.5%,3.5%,6.7%,60.7%,59.9%,46.2%,54.5%,44.8%,49.5%,0.99
vs Righties,230,122,108,53.0%,282-253,52.7%,2601-2472,51.3%,35-31,53.0%,222,65.2%,36.0%,4.1%,7.5%,59.7%,64.6%,43.7%,56.2%,44.3%,50.2%,1.01
vs Lefties,22,14,8,63.6%,30-19,61.2%,244-210,53.7%,3-1,75.0%,20,66.7%,42.4%,5.0%,8.2%,58.6%,65.1%,45.8%,57.1%,46.3%,51.8%,1.08
vs Top 10,43,12,31,27.9%,31-64,32.6%,393-519,43.1%,11-6,64.7%,42,58.6%,27.2%,3.4%,7.3%,59.0%,61.7%,42.3%,53.7%,40.3%,47.2%,0.87
