Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Indian Wells R32,L vs Rybakina,56% (5/9),50% (3/6),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2026 Brisbane F,L vs Sabalenka,75% (6/8),33% (1/3),0/0,0/0,63% (5/8),0/2,0/1,- (0/0),- (0/0)
2026 Brisbane SF,W vs Pegula,89% (8/9),67% (4/6),2/4,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2026 Brisbane QF,W vs Andreeva,57% (8/14),50% (4/8),2/4,1/1,67% (4/6),0/0,0/0,75% (6/8),38% (3/8)
2026 Brisbane R16,W vs Anisimova,62% (8/13),44% (4/9),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2025 Wuhan R64,L vs Muchova,56% (9/16),50% (3/6),1/2,0/0,64% (7/11),4/6,3/4,- (0/0),- (0/0)
2025 BJK Cup Finals RR,W vs Bouzas Maneiro,100% (7/7),45% (5/11),2/2,1/1,40% (2/5),0/0,0/0,60% (3/5),80% (4/5)
2025 US Open R16,L vs Muchova,92% (11/12),10% (1/10),1/1,0/0,50% (3/6),5/7,2/3,100% (3/3),100% (4/4)
2025 US Open R32,W vs Parry,56% (10/18),31% (5/16),2/2,1/1,57% (4/7),1/2,0/0,- (0/0),- (0/0)
2025 US Open R64,W vs Sonmez,75% (12/16),50% (7/14),2/6,1/2,75% (12/16),0/1,0/0,50% (3/6),33% (2/6)
2025 Madrid R16,W vs Potapova,47% (7/15),56% (5/9),2/4,1/3,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2025 Indian Wells R16,L vs Zheng,50% (3/6),50% (2/4),0/0,0/0,44% (4/9),3/5,0/1,- (0/0),- (0/0)
2025 Indian Wells R32,W vs Dolehide,62% (8/13),31% (4/13),2/2,1/1,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2025 Indian Wells R64,W vs Montgomery,64% (7/11),83% (5/6),2/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2025 Dubai R32,L vs Kenin,71% (15/21),40% (4/10),1/3,0/2,63% (5/8),1/3,1/2,43% (6/14),43% (6/14)
2025 Doha QF,L vs Anisimova,69% (9/13),32% (6/19),1/1,0/0,63% (12/19),3/5,2/3,- (0/0),- (0/0)
2025 Doha R16,W vs Linette,32% (6/19),38% (6/16),2/2,1/1,50% (3/6),0/0,0/0,- (0/0),- (0/0)
2025 Doha R32,W vs Gauff,80% (8/10),56% (5/9),2/4,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2025 Doha R64,W vs Sonmez,64% (7/11),50% (5/10),2/3,1/2,83% (10/12),0/0,0/0,- (0/0),- (0/0)
2025 Australian Open R32,L vs Badosa,43% (9/21),24% (4/17),1/1,0/0,67% (10/15),0/2,0/1,- (0/0),- (0/0)
2026 (5 matches),,66.0%,50.0%,60.0%,100.0%,62.1%,0.0%,0.0%,75.0%,37.5%
2025 (16 matches),,60.8%,41.1%,62.5%,52.6%,65.0%,54.5%,57.1%,53.6%,55.2%
2024 (23 matches),,57.6%,46.2%,40.0%,35.9%,55.0%,57.7%,64.0%,53.3%,58.6%
2023 (13 matches),,55.5%,36.6%,51.9%,75.0%,51.3%,56.4%,58.8%,50.0%,50.0%
2022 (10 matches),,68.3%,37.5%,44.0%,55.6%,48.2%,52.0%,68.8%,58.1%,50.0%
Career (124 matches),,57.8%,44.7%,47.6%,50.4%,54.6%,49.6%,53.8%,54.6%,55.3%
