Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),27,1473,14,1941,12,1910,14,1839,44,1680,157,501,,
2025,26,1659,20,1908,19,1877,13,1822,57,1663,88,942
2024,18,2493,20,1906,14,1871,26,1789,39,1689,60,1401
2023,39,1260,38,1832,38,1791,51,1718,45,1664,,
2022,69,820,53,1799,53,1752,60,1706,55,1650,,
2021,50,1215,47,1823,52,1760,36,1758,57,1644,,
2020,99,767,57,1772,61,1725,61,1688,,,112,764
2019,153,392,130,1645,136,1590,103,1620,137,1484,580,79
2018,119,493,165,1572,146,1564,184,1433,132,1490,691,26
2017,522,57,,,,,,,,,,
