Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Daria Kasatkina [AUS],4,4,50.0%,2,1,1,50.0%,2020,2025,8,1.02,3.4%,6.4%,58.4%,62.9%,37.7%,52.4%,48.4%,51.2%,54.7%
6,Elena Rybakina [KAZ],1,5,16.7%,1,0,1,0.0%,2023,2026,6,0.79,3.1%,6.5%,58.0%,65.8%,41.0%,55.4%,35.1%,60.8%,29.6%
6,Jessica Pegula [USA],2,4,33.3%,3,3,0,100.0%,2022,2026,6,0.84,3.2%,7.7%,61.2%,60.6%,41.8%,53.3%,39.4%,57.1%,40.5%
6,Varvara Gracheva [FRA],4,2,66.7%,1,1,0,100.0%,2019,2023,3,1.11,3.7%,8.8%,63.3%,65.4%,40.5%,56.3%,48.5%,52.0%,51.6%
5,Aryna Sabalenka [BLR],0,5,0.0%,3,0,3,0.0%,2022,2026,5,0.81,2.0%,5.5%,57.8%,60.0%,41.1%,52.0%,38.9%,57.1%,22.2%
5,Coco Gauff [USA],2,3,40.0%,3,2,1,66.7%,2022,2025,5,0.90,2.6%,6.4%,59.0%,56.3%,42.8%,50.8%,44.4%,45.1%,43.8%
5,Paula Badosa [ESP],1,4,20.0%,1,0,1,0.0%,2019,2025,5,0.94,3.9%,12.0%,55.0%,58.9%,43.5%,52.0%,45.0%,47.8%,33.3%
4,Amanda Anisimova [USA],3,1,75.0%,0,0,0,-,2019,2026,4,1.15,7.4%,6.8%,64.2%,68.9%,40.6%,58.8%,47.4%,64.9%,44.7%
4,Emma Raducanu [GBR],2,2,50.0%,1,0,1,0.0%,2021,2025,4,0.93,3.1%,8.8%,59.2%,64.5%,44.9%,56.5%,40.6%,51.9%,41.9%
4,Emma Navarro [USA],0,4,0.0%,0,0,0,-,2024,2025,4,0.84,3.5%,6.9%,61.2%,55.7%,40.7%,49.8%,42.1%,54.7%,50.0%
4,Anastasia Potapova [RUS],2,2,50.0%,1,1,0,100.0%,2023,2025,4,0.96,2.8%,6.3%,58.5%,65.5%,48.7%,58.5%,39.7%,57.7%,48.1%
4,Nao Hibino [JPN],3,1,75.0%,1,1,0,100.0%,2020,2025,4,1.02,3.5%,10.4%,55.4%,70.0%,36.4%,55.0%,46.0%,60.0%,68.0%
4,Maria Sakkari [GRE],2,2,50.0%,1,1,0,100.0%,2021,2024,4,0.95,3.2%,9.9%,68.6%,56.1%,39.8%,51.0%,46.7%,38.5%,32.8%
4,Mayar Sherif [EGY],2,2,50.0%,1,1,0,100.0%,2022,2024,4,0.99,3.1%,6.1%,62.2%,64.4%,51.5%,59.5%,40.2%,58.6%,44.0%
4,Claire Liu [USA],3,1,75.0%,0,0,0,-,2022,2024,4,1.22,2.1%,7.5%,54.1%,66.5%,53.7%,60.6%,47.9%,63.6%,47.6%
