Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,10,Hard,20,9,11,45.0%,6,3,3,50.0%,1990,2005,R16,1,0.81,0.0%,3.2%,68.1%,48.4%,46.7%,47.9%,42.0%,53.3%,55.6%
Roland Garros,13,Clay,18,5,13,27.8%,1,0,1,0.0%,1988,2005,R128,0,,,,,,,,,,
Wimbledon,10,Grass,27,17,10,63.0%,6,2,4,33.3%,1996,2005,R32,2,0.98,3.7%,1.2%,71.0%,58.3%,42.6%,53.7%,45.5%,45.0%,66.7%
US Open,16,Hard,29,13,16,44.8%,4,2,2,50.0%,1990,2005,R128,2,0.82,6.1%,6.7%,63.4%,66.3%,38.3%,56.1%,36.0%,61.9%,33.3%
Fed Cup,3,,13,10,3,76.9%,2,2,0,100.0%,2000,2003,,0,,,,,,,,,,
Key Biscayne,11,Hard,36,25,11,69.4%,6,3,3,50.0%,1988,1999,R32,0,,,,,,,,,,
Quebec City,7,Hard,12,5,7,41.7%,5,2,3,40.0%,1993,2007,R16,0,,,,,,,,,,
Amelia Island,7,Clay,9,2,7,22.2%,1,1,0,100.0%,1991,2004,R64,0,,,,,,,,,,
Indian Wells,6,Hard,10,4,6,40.0%,2,1,1,50.0%,1992,2005,R64,0,,,,,,,,,,
Rome,6,Clay,9,3,6,33.3%,1,0,1,0.0%,1989,2003,R64,0,,,,,,,,,,
Montreal,6,Hard,9,3,6,33.3%,1,1,0,100.0%,1988,2004,R64,0,,,,,,,,,,
