Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,3,1,2,33.3%,2-4,33.3%,23-27,46.0%,0-0,-,0,,,,,,,,,,,,R16 (Bethany Beach DE $10K)
2015,6,1,5,16.7%,4-10,28.6%,47-72,39.5%,0-1,0.0%,0,,,,,,,,,,,,R16 (Bethany Beach DE $10K)
2010,4,1,3,25.0%,3-6,33.3%,30-50,37.5%,0-0,-,0,,,,,,,,,,,,R16 (Waterloo 25K)
2009,4,2,2,50.0%,4-4,50.0%,35-28,55.6%,0-0,-,0,,,,,,,,,,,,R16 (2x)
2008,6,3,3,50.0%,6-9,40.0%,67-71,48.6%,1-1,50.0%,0,,,,,,,,,,,,SF (Waterloo 25K)
2007,5,2,3,40.0%,4-6,40.0%,42-46,47.7%,0-0,-,0,,,,,,,,,,,,QF (Vancouver 50K)
2006,6,1,5,16.7%,3-10,23.1%,52-69,43.0%,0-0,-,0,,,,,,,,,,,,R16 (Tampa FL 25K)
2005,13,8,5,61.5%,17-12,58.6%,145-132,52.3%,2-1,66.7%,0,,,,,,,,,,,,F (Albuquerque NM 75K)
2004,23,14,9,60.9%,32-21,60.4%,262-204,56.2%,0-3,0.0%,0,,,,,,,,,,,,F (2x)
2003,18,11,7,61.1%,22-17,56.4%,199-182,52.2%,3-2,60.0%,0,,,,,,,,,,,,
2002,27,20,7,74.1%,41-20,67.2%,316-247,56.1%,3-3,50.0%,0,,,,,,,,,,,,W (Lawrenceville 25K)
2001,21,11,10,52.4%,24-23,51.1%,206-206,50.0%,0-2,0.0%,0,,,,,,,,,,,,QF (3x)
1998,38,25,13,65.8%,51-25,67.1%,375-272,58.0%,4-6,40.0%,0,,,,,,,,,,,,W (2x)
1997,13,7,6,53.8%,14-12,53.8%,118-115,50.6%,1-2,33.3%,0,,,,,,,,,,,,F (Clearwater 25K)
1996,6,2,4,33.3%,6-6,50.0%,51-57,47.2%,1-2,33.3%,0,,,,,,,,,,,,QF (Midland 50K)
1995,18,10,8,55.6%,23-18,56.1%,198-175,53.1%,2-2,50.0%,0,,,,,,,,,,,,W (ITF Mississauga)
1994,20,14,6,70.0%,30-14,68.2%,230-162,58.7%,2-3,40.0%,0,,,,,,,,,,,,W (ITF Columbia)
1993,20,15,5,75.0%,32-13,71.1%,236-151,61.0%,2-1,66.7%,0,,,,,,,,,,,,W (ITF Miami)
1992,21,13,8,61.9%,29-18,61.7%,230-201,53.4%,3-2,60.0%,0,,,,,,,,,,,,F (2x)
1991,17,10,7,58.8%,20-20,50.0%,182-177,50.7%,1-2,33.3%,0,,,,,,,,,,,,SF (2x)
1990,12,7,5,58.3%,15-15,50.0%,139-143,49.3%,1-0,100.0%,0,,,,,,,,,,,,F (ITF Evansville)
1989,4,2,2,50.0%,5-4,55.6%,43-43,50.0%,0-0,-,0,,,,,,,,,,,,QF (ITF Key Biscayne)
1988,2,1,1,50.0%,3-3,50.0%,23-28,45.1%,0-0,-,0,,,,,,,,,,,,R16 (ITF Modena)
1987,16,9,7,56.3%,19-14,57.6%,151-135,52.8%,1-2,33.3%,0,,,,,,,,,,,,QF (3x)
Career,323,190,133,58.8%,409-304,57.4%,3400-2993,53.2%,27-35,43.5%,0,,,,,,,,,,,,
