Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Melbourne R16,L vs Nadal,3.7,4.1,3.2,43.6%,42.9%,44.4%,46.2%,52.2%,11.5%,11.5,12.1,-3.5,-4.5
2021 Halle R32,L vs Nishikori,3.0,3.0,3.0,49.0%,46.9%,50.0%,50.0%,37.1%,14.3%,5.5,9.6,1.0,1.1
2019 Dubai QF,L vs Monfils,4.1,4.5,3.7,40.8%,40.5%,55.0%,40.0%,51.4%,17.4%,7.5,5.1,-2.0,-1.8
2019 Dubai R16,W vs Kudla,3.9,4.1,3.7,49.2%,76.9%,68.8%,60.0%,41.8%,16.8%,21.0,28.0,3.0,3.4
2019 Rennes CH F,W vs Hoang,3.5,3.3,3.6,54.5%,57.7%,46.2%,60.0%,49.3%,21.9%,12.5,17.9,8.5,14.9
2018 Moscow QF,L vs Medvedev,3.5,3.8,3.0,52.4%,40.5%,50.0%,50.0%,55.9%,18.6%,9.0,7.4,-1.5,-1.9
2018 Roland Garros R128,L vs Zverev,2.9,3.3,2.4,38.2%,5.6%,42.9%,0.0%,42.7%,22.7%,-2.0,-3.8,-10.0,-17.2
2017 Moscow F,L vs Dzumhur,3.9,3.8,3.9,50.5%,51.3%,61.9%,50.0%,37.4%,16.4%,7.0,7.1,1.5,1.0
2016 Taipei CH SF,L vs Evans,3.8,4.2,3.4,43.2%,44.4%,61.5%,41.7%,45.3%,27.3%,2.5,2.7,-3.0,-3.8
2016 Memphis SF,L vs Fritz,3.1,3.0,3.3,54.2%,51.4%,33.3%,42.9%,53.3%,11.0%,12.5,11.3,9.0,10.2
2015 Washington R16,W vs Gabashvili,3.2,3.8,2.5,51.9%,52.0%,54.5%,57.1%,55.1%,13.3%,1.5,1.5,3.5,4.9
2014 Moscow R16,W vs Raonic,3.1,3.6,2.6,48.7%,62.5%,50.0%,60.0%,38.6%,20.7%,8.5,11.6,10.0,10.8
2014 Australian Open R128,L vs Dolgopolov,3.1,2.9,3.4,42.1%,41.5%,68.8%,50.0%,52.3%,14.3%,7.0,6.3,1.0,1.1
2013 US Open R128,L vs Djokovic,3.6,3.8,3.4,32.6%,44.8%,35.3%,33.3%,53.3%,27.9%,0.5,0.5,-2.5,-4.1
Career (14 matches),,3.4,3.6,3.2,46.6%,47.7%,53.0%,45.4%,47.7%,18.0%,7.5,8.1,1.1,1.3
