Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,24,13,11,54.2%,29-26,52.7%,291-288,50.3%,9-6,60.0%,23,82.1%,18.3%,6.0%,3.5%,58.5%,72.7%,52.1%,64.2%,36.3%,50.4%,1.01,F (Abidjan 1)
2024,34,17,17,50.0%,41-37,52.6%,377-364,50.9%,6-5,54.5%,34,75.1%,26.6%,5.6%,4.4%,58.8%,69.4%,50.3%,61.5%,38.9%,50.1%,1.01,W (Blois)
2023,40,23,17,57.5%,54-45,54.5%,489-479,50.5%,8-9,47.1%,40,75.3%,26.2%,4.3%,4.6%,58.8%,70.1%,50.8%,62.1%,39.8%,50.7%,1.05,W (Saint Brieuc)
2022,10,7,3,70.0%,15-9,62.5%,129-97,57.1%,0-3,0.0%,10,86.5%,29.5%,5.9%,2.4%,63.1%,72.6%,56.6%,66.7%,38.9%,52.7%,1.17,F (Lille)
2021,4,2,2,50.0%,4-5,44.4%,48-47,50.5%,1-2,33.3%,4,84.8%,17.4%,3.5%,2.9%,62.2%,68.6%,55.1%,63.5%,36.0%,50.2%,0.98,R16 (2x)
2020,2,1,1,50.0%,2-2,50.0%,25-23,52.1%,0-2,0.0%,2,78.3%,30.4%,7.0%,2.1%,62.0%,72.7%,50.0%,64.1%,38.9%,51.2%,1.08,R16 (Monterrey)
2019,27,24,3,88.9%,49-13,79.0%,350-246,58.7%,4-2,66.7%,27,83.6%,33.0%,5.4%,3.4%,56.8%,72.3%,56.8%,65.6%,42.6%,54.0%,1.24,W (4x)
2018,23,16,7,69.6%,34-15,69.4%,263-215,55.0%,6-1,85.7%,22,86.3%,23.2%,6.6%,3.0%,64.6%,75.0%,55.8%,68.2%,38.4%,52.6%,1.21,W (St.Brieuc)
2017,24,13,11,54.2%,25-27,48.1%,251-245,50.6%,3-7,30.0%,23,77.2%,25.3%,5.1%,5.4%,60.1%,72.3%,49.3%,63.1%,39.1%,50.6%,1.06,W (Shymkent)
2016,30,22,8,73.3%,45-15,75.0%,334-246,57.6%,4-2,66.7%,28,82.7%,31.2%,5.0%,3.6%,59.1%,72.9%,52.7%,64.6%,42.2%,53.2%,1.19,W (2x)
2015,23,15,8,65.2%,34-20,63.0%,302-249,54.8%,6-7,46.2%,23,86.6%,23.4%,6.4%,3.6%,57.4%,75.5%,59.1%,68.5%,38.8%,52.8%,1.23,W (Ortisei)
2014,36,26,10,72.2%,55-28,66.3%,453-362,55.6%,7-6,53.8%,36,84.5%,27.2%,5.4%,3.3%,59.4%,73.6%,56.8%,66.8%,40.4%,53.2%,1.22,W (2x)
2013,14,8,6,57.1%,19-13,59.4%,154-139,52.6%,1-1,50.0%,14,77.0%,27.3%,6.8%,4.3%,55.3%,72.6%,46.3%,60.8%,40.9%,51.3%,1.04,F (Helsinki)
2012,22,12,10,54.5%,31-25,55.4%,281-273,50.7%,4-3,57.1%,22,84.6%,17.2%,10.1%,5.1%,53.3%,76.3%,52.7%,65.3%,34.5%,50.1%,0.99,F (Winnetka)
2011,27,19,8,70.4%,40-23,63.5%,350-294,54.3%,8-9,47.1%,27,82.0%,26.5%,8.9%,3.1%,59.1%,73.1%,52.9%,64.8%,39.9%,52.1%,1.13,F (Bratislava)
2010,36,24,12,66.7%,52-30,63.4%,425-371,53.4%,6-3,66.7%,35,84.9%,23.4%,10.6%,5.6%,53.1%,78.7%,54.2%,67.2%,38.4%,52.2%,1.17,W (2x)
2009,18,9,9,50.0%,21-19,52.5%,197-198,49.9%,4-1,80.0%,0,,,,,,,,,,,,SF (2x)
2008,14,6,8,42.9%,17-18,48.6%,174-174,50.0%,2-3,40.0%,0,,,,,,,,,,,,R16 (6x)
Career,408,257,151,63.0%,567-370,60.5%,4893-4310,53.2%,79-72,52.3%,370,81.7%,25.4%,6.5%,4.0%,58.2%,73.1%,53.3%,64.8%,39.2%,51.8%,1.12,
