Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),155,483,172,1600,161,1570,147,1561,157,1476,319,253,,
2025,147,498,164,1609,156,1582,147,1565,156,1480,305,254
2024,129,570,165,1599,148,1585,153,1532,136,1498,590,99
2023,291,245,135,1627,127,1593,126,1577,,,,
2021,127,595,117,1666,127,1604,106,1618,108,1546,,
2020,181,393,110,1629,114,1585,104,1577,,,828,40
2019,173,354,148,1618,140,1582,132,1573,126,1517,1383,4
2018,129,467,77,1744,75,1705,82,1650,97,1555,379,142
2017,63,960,51,1798,46,1754,58,1703,88,1584,307,206
2016,90,723,74,1742,68,1709,66,1678,113,1537,333,162
2015,47,1125,51,1791,46,1757,43,1725,102,1550,327,160
2014,35,1350,39,1847,41,1785,24,1795,64,1616,149,454
2013,54,1087,58,1775,64,1703,41,1754,104,1532,43,2076
2012,21,1835,44,1842,49,1770,36,1771,79,1592,161,466
2011,127,524,103,1703,107,1645,91,1651,150,1461,424,123
2010,74,851,54,1814,48,1761,60,1708,114,1530,835,21
2009,102,626,102,1693,105,1629,81,1646,172,1447,,
2008,121,273,107,1681,93,1647,113,1590,169,1426,,
2007,139,250,146,1609,142,1565,138,1533,161,1436,,
2006,98,293,126,1653,122,1603,140,1549,,,,
2005,132,258,202,1521,194,1473,175,1486,,,,
2004,197,157,191,1533,177,1492,,,,,,
2003,515,24,,,,,,,,,,
2002,601,17,,,,,,,,,,
