Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,4,2,2,50.0%,4-6,40.0%,40-46,46.5%,0-0,-,4,67.4%,25.6%,2.4%,4.1%,60.3%,69.7%,38.5%,57.3%,41.3%,49.3%,0.97,QF (WTA Bogota)
2025,2,0,2,0.0%,1-4,20.0%,17-29,37.0%,0-1,0.0%,2,69.6%,4.5%,1.8%,1.8%,71.3%,58.8%,50.0%,56.3%,32.9%,45.6%,0.75,R32 (Bogota)
2024,9,3,6,33.3%,6-13,31.6%,75-96,43.9%,0-0,-,9,54.7%,34.1%,3.4%,2.0%,68.0%,53.2%,51.1%,52.5%,43.7%,47.9%,0.92,R16 (2x)
2021,8,3,5,37.5%,7-11,38.9%,82-98,45.6%,3-1,75.0%,8,62.2%,22.5%,2.2%,2.4%,66.5%,59.6%,44.5%,54.6%,39.4%,47.4%,0.87,R16 (Gdynia)
2020,2,0,2,0.0%,0-4,0.0%,15-26,36.6%,0-1,0.0%,2,45.0%,30.0%,1.9%,3.2%,68.4%,51.9%,36.7%,47.1%,44.1%,45.7%,0.83,R32 (Auckland)
2019,12,2,10,16.7%,6-20,23.1%,94-142,39.8%,1-3,25.0%,12,55.2%,24.8%,1.8%,3.9%,64.6%,59.5%,38.4%,52.0%,38.1%,45.3%,0.79,R16 (2x)
2018,19,6,13,31.6%,18-28,39.1%,198-245,44.7%,5-5,50.0%,19,60.2%,29.0%,2.1%,3.3%,68.5%,59.1%,43.8%,54.3%,41.4%,47.9%,0.91,QF (Quebec City)
2017,38,17,21,44.7%,45-50,47.4%,430-482,47.1%,11-3,78.6%,38,65.5%,29.3%,2.7%,3.1%,69.8%,60.1%,49.0%,56.8%,40.6%,48.8%,0.94,SF (Rabat)
2016,32,15,17,46.9%,36-40,47.4%,346-366,48.6%,7-4,63.6%,32,65.6%,31.8%,3.4%,3.8%,64.9%,62.9%,46.2%,57.0%,42.0%,49.6%,0.98,QF (3x)
2015,39,17,22,43.6%,38-48,44.2%,397-432,47.9%,5-8,38.5%,31,61.6%,34.1%,3.0%,4.0%,69.4%,58.8%,49.9%,56.1%,41.1%,48.7%,0.94,SF (2x)
2014,46,27,19,58.7%,60-49,55.0%,517-474,52.2%,5-5,50.0%,43,-,-,2.7%,4.2%,67.2%,61.7%,48.1%,57.2%,44.4%,50.7%,1.04,F (Seoul)
2013,42,17,25,40.5%,45-56,44.6%,446-487,47.8%,6-6,50.0%,37,-,-,2.7%,4.5%,65.2%,60.7%,44.9%,55.2%,42.4%,48.7%,0.95,QF (2x)
2012,45,25,20,55.6%,56-46,54.9%,515-488,51.3%,8-8,50.0%,44,-,-,3.8%,4.2%,64.4%,63.6%,49.2%,58.5%,42.3%,50.3%,1.02,SF (Seoul)
2011,18,6,12,33.3%,16-28,36.4%,184-225,45.0%,2-4,33.3%,17,-,-,2.7%,4.8%,66.7%,57.5%,44.0%,53.0%,43.7%,48.3%,0.93,R16 (4x)
2010,14,4,10,28.6%,13-19,40.6%,134-161,45.4%,2-0,100.0%,13,-,-,4.3%,4.2%,63.5%,60.5%,44.6%,54.7%,41.2%,47.7%,0.91,QF (Ponte Vedra Beach)
2009,17,5,12,29.4%,15-25,37.5%,163-197,45.3%,2-2,50.0%,15,-,-,1.7%,3.6%,70.1%,59.1%,47.0%,55.5%,41.4%,48.7%,0.93,R16 (3x)
2008,6,2,4,33.3%,4-8,33.3%,47-60,43.9%,0-0,-,3,-,-,2.1%,3.2%,63.1%,52.5%,58.0%,54.5%,34.2%,45.5%,0.75,R16 (2x)
2007,12,2,10,16.7%,8-21,27.6%,104-154,40.3%,1-1,50.0%,11,-,-,2.2%,4.0%,70.4%,56.8%,37.4%,51.0%,38.7%,45.1%,0.79,R16 (2x)
2006,8,2,6,25.0%,6-14,30.0%,82-97,45.8%,0-1,0.0%,6,-,-,1.2%,5.8%,65.4%,52.9%,45.8%,50.5%,40.7%,45.9%,0.82,R16 (Cincinnati)
2005,3,2,1,66.7%,5-2,71.4%,37-27,57.8%,1-0,100.0%,0,,,,,,,,,,,,R16 (Los Angeles)
2001,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Tashkent)
Career,377,157,220,41.6%,389-494,44.1%,3929-4344,47.5%,59-53,52.7%,346,62.5%,29.8%,2.8%,3.9%,66.9%,60.3%,46.5%,55.7%,41.8%,48.8%,0.94,
