Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,0-2,0.0%,5-13,27.8%,0-0,-,1,44.4%,11.1%,0.0%,3.4%,67.8%,47.5%,36.8%,44.1%,36.7%,40.3%,0.66,R32 (Oeiras 125 Indoor 1)
2025,46,26,20,56.5%,56-48,53.8%,502-486,50.8%,6-8,42.9%,46,64.7%,37.0%,3.8%,3.2%,66.3%,61.2%,46.6%,56.3%,44.6%,50.4%,1.02,F (Buenos Aires 125)
2024,62,36,26,58.1%,83-65,56.1%,757-668,53.1%,12-12,50.0%,26,68.3%,34.6%,3.8%,3.6%,65.7%,62.1%,48.1%,57.3%,43.8%,50.5%,1.03,F (2x)
2023,34,17,17,50.0%,40-33,54.8%,347-339,50.6%,6-2,75.0%,10,68.2%,24.4%,3.4%,2.0%,64.9%,64.0%,44.7%,57.2%,40.8%,48.8%,0.95,SF (2x)
2021,15,12,3,80.0%,24-9,72.7%,184-125,59.5%,1-2,33.3%,8,75.0%,43.0%,5.3%,3.2%,67.4%,65.9%,53.5%,61.9%,47.3%,54.3%,1.24,W (2x)
2020,12,6,6,50.0%,12-14,46.2%,130-126,50.8%,2-4,33.3%,3,46.9%,38.7%,1.9%,4.7%,74.0%,49.7%,37.5%,46.5%,44.5%,45.5%,0.83,SF (W80 Macon GA)
2019,19,8,11,42.1%,19-23,45.2%,188-190,49.7%,0-5,0.0%,7,55.8%,37.7%,1.7%,2.3%,69.4%,58.1%,43.0%,53.5%,45.5%,49.5%,0.98,QF (2x)
2018,15,10,5,66.7%,22-13,62.9%,184-160,53.5%,3-2,60.0%,6,62.8%,34.6%,2.1%,2.8%,71.1%,59.6%,46.5%,55.8%,43.2%,49.5%,0.98,W (Macon GA $80K)
2017,3,2,1,66.7%,5-3,62.5%,45-37,54.9%,0-1,0.0%,0,,,,,,,,,,,,QF (Midland MI $100K)
2011,19,13,6,68.4%,29-13,69.0%,214-170,55.7%,5-1,83.3%,0,,,,,,,,,,,,W (Kansas City MO 50K)
2010,34,29,5,85.3%,58-13,81.7%,400-249,61.6%,6-1,85.7%,0,,,,,,,,,,,,W (3x)
2009,27,18,9,66.7%,41-20,67.2%,311-226,57.9%,3-2,60.0%,0,,,,,,,,,,,,W (Phoenix AZ 50K)
2008,43,28,15,65.1%,62-35,63.9%,490-404,54.8%,6-2,75.0%,0,,,,,,,,,,,,W (Ashland KY 50K)
2007,30,19,11,63.3%,39-22,63.9%,301-243,55.3%,1-1,50.0%,0,,,,,,,,,,,,W (Boston MA 50K)
2006,32,20,12,62.5%,44-27,62.0%,363-302,54.6%,3-5,37.5%,0,,,,,,,,,,,,W (2x)
2005,43,30,13,69.8%,65-30,68.4%,489-383,56.1%,9-1,90.0%,0,,,,,,,,,,,,W (2x)
2004,39,23,16,59.0%,54-35,60.7%,436-388,52.9%,6-1,85.7%,0,,,,,,,,,,,,F (2x)
2003,6,2,4,33.3%,4-8,33.3%,47-69,40.5%,2-1,66.7%,0,,,,,,,,,,,,QF (Miami 10K)
2002,15,10,5,66.7%,22-12,64.7%,169-138,55.0%,3-0,100.0%,0,,,,,,,,,,,,F (Harrisonburg 10K)
Career,495,309,186,62.4%,679-425,61.5%,5562-4716,54.1%,74-51,59.2%,107,65.3%,35.6%,3.5%,3.2%,66.8%,61.2%,46.8%,56.4%,44.2%,50.3%,1.01,
