Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Bogota R32,L vs Chang,0.94,0.76,55.5,4.4,0.0%,56.3%,4.3%,51.1%,36.8%,37.8%
2024 US Open R64,L vs Potapova,0.85,0.75,51.9,2.3,3.0%,48.5%,6.3%,65.6%,38.5%,37.8%
2021 Roland Garros R64,L vs Muchova,0.95,0.71,52.4,2.0,2.6%,47.4%,2.9%,62.9%,36.4%,31.3%
2021 Roland Garros R128,W vs Zhang,1.07,1.40,52.2,2.1,3.0%,57.6%,3.3%,70.0%,39.5%,56.8%
2020 Roland Garros R128,L vs Strycova,0.99,0.79,61.3,3.6,0.0%,40.5%,5.4%,56.8%,39.5%,42.1%
2019 US Open R128,L vs Peng,0.99,0.77,63.5,2.2,0.0%,44.1%,0.0%,58.1%,41.2%,35.3%
2019 W100 Vancouver R32,L vs Fernandez,0.96,0.75,54.1,3.0,-,52.8%,-,48.5%,45.7%,30.3%
2019 Bucharest R32,L vs Di Giuseppe,1.00,0.86,83.0,4.7,-,50.9%,-,59.6%,34.8%,43.2%
2019 S-Hertogenbosch R32,L vs Rybakina,0.89,0.41,27.2,2.0,-,51.9%,-,41.7%,9.1%,39.1%
2019 Roland Garros R128,L vs Zhang,0.83,0.29,27.6,2.0,0.0%,42.9%,0.0%,30.0%,15.8%,29.4%
2019 W80 Cagnes Sur Mer R16,W vs Gracheva,1.08,1.34,56.1,3.1,-,67.6%,-,59.5%,37.5%,53.3%
2019 W80 Cagnes Sur Mer R32,W vs Tomova,1.14,1.89,43.4,2.1,0.0%,61.5%,0.0%,70.8%,57.1%,55.6%
2019 Rabat R16,L vs Van Uytvanck,0.98,0.61,45.1,3.0,0.0%,53.6%,3.8%,38.5%,34.6%,32.0%
2019 Rabat R32,W vs Sorribes Tormo,1.26,1.47,48.7,2.9,0.0%,69.7%,3.2%,48.4%,53.3%,40.7%
2019 Bogota R16,L vs Anisimova,0.81,0.70,45.1,2.0,0.0%,51.5%,0.0%,51.6%,38.7%,44.8%
2019 Bogota R32,W vs Kostova,1.10,1.60,42.3,2.2,3.2%,51.6%,10.0%,73.3%,63.0%,45.8%
2019 Charleston R64,L vs Petkovic,1.10,0.65,47.1,2.0,0.0%,44.8%,3.6%,39.3%,33.3%,34.6%
2019 Guadalajara R32,L vs Perrin,0.87,0.55,40.4,2.1,0.0%,56.0%,0.0%,56.5%,25.0%,30.8%
2019 Indian Wells 125K R32,L vs Sorribes Tormo,0.96,0.77,51.0,3.9,2.3%,46.5%,0.0%,50.0%,33.3%,51.6%
2019 Indian Wells 125K R64,W vs Baindl,1.14,2.26,33.6,2.0,0.0%,76.9%,4.5%,68.2%,56.5%,50.0%
2025 (1 matches),,0.94,0.76,55.5,4.4,0.0%,56.3%,4.3%,51.1%,36.8%,37.8%
2024 (1 matches),,0.85,0.75,51.9,2.3,3.0%,48.5%,6.3%,65.6%,38.5%,37.8%
2021 (2 matches),,1.01,1.02,52.3,2.1,2.8%,52.1%,3.1%,66.2%,38.0%,44.9%
2020 (1 matches),,0.99,0.79,61.3,3.6,0.0%,40.5%,5.4%,56.8%,39.5%,42.1%
2019 (17 matches),,1.00,0.86,51.8,2.5,0.7%,53.1%,1.9%,54.8%,39.0%,40.0%
Career (281 matches),,1.01,0.98,60.5,2.9,1.5%,54.7%,2.7%,57.6%,41.4%,43.5%
