Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Bogota R32,L vs Chang,18,52,0.3,10.6%,30.6%,16,50,0.3,10.2%,31.8%,7.6%,2.5%,0.4,9.4%,25.3%
2024 US Open R64,L vs Potapova,22,23,1.0,15.6%,16.3%,19,23,0.8,14.2%,17.2%,10.4%,2.2%,0.8,12.1%,14.9%
2024 US Open R128,W vs Fruhvirtova,10,4,2.5,41.7%,16.7%,9,4,2.3,42.9%,19.0%,14.3%,23.8%,1.3,16.7%,12.5%
2021 Roland Garros R64,L vs Muchova,17,24,0.7,12.3%,17.4%,17,24,0.7,12.8%,18.0%,,,1.4,18.1%,13.0%
2021 Roland Garros R128,W vs Zhang,26,17,1.5,18.8%,12.3%,26,17,1.5,20.2%,13.2%,,,1.5,13.0%,8.7%
2020 Roland Garros R128,L vs Strycova,18,30,0.6,12.0%,20.0%,18,30,0.6,12.7%,21.1%,,,0.7,13.3%,19.3%
2019 US Open R128,L vs Peng,20,26,0.8,15.0%,19.5%,20,25,0.8,15.2%,18.9%,9.8%,5.3%,1.9,21.1%,11.3%
2019 Roland Garros R128,L vs Zhang,10,16,0.6,13.0%,20.8%,10,16,0.6,13.5%,21.6%,,,2.1,19.5%,9.1%
2018 Wimbledon R128,L vs Wozniacki,9,26,0.3,10.3%,29.9%,9,21,0.4,11.4%,26.6%,10.1%,1.3%,0.7,8.0%,11.5%
2018 Indian Wells R128,L vs Sabalenka,9,21,0.4,7.1%,16.5%,8,15,0.5,6.8%,12.8%,4.3%,1.7%,0.9,21.3%,22.8%
2017 Wimbledon R64,L vs Hercog,24,37,0.6,12.5%,19.3%,24,33,0.7,13.3%,18.2%,8.8%,4.4%,0.7,10.4%,15.1%
2017 Wimbledon R128,W vs Davis,11,18,0.6,9.4%,15.4%,10,16,0.6,9.3%,14.8%,9.3%,0.0%,0.7,10.3%,14.5%
2017 Roland Garros R64,L vs Vesnina,24,23,1.0,14.1%,13.5%,21,19,1.1,13.3%,12.0%,10.8%,1.9%,0.8,12.4%,15.3%
2017 Australian Open R64,L vs Duan,24,38,0.6,11.0%,17.4%,21,33,0.6,10.1%,15.9%,8.2%,1.4%,0.8,15.6%,19.7%
2017 Australian Open R128,W vs Bertens,21,40,0.5,11.8%,22.5%,17,36,0.5,10.3%,21.8%,9.7%,0.6%,0.5,12.4%,24.2%
2016 US Open R32,L vs Konjuh,15,21,0.7,9.8%,13.7%,14,20,0.7,10.0%,14.3%,8.6%,1.4%,1.0,15.7%,15.7%
2016 US Open R64,W vs Bacsinszky,26,33,0.8,12.6%,16.0%,26,28,0.9,13.3%,14.3%,10.7%,2.0%,0.5,10.2%,19.4%
2016 Wimbledon R64,L vs Kerber,16,13,1.2,16.8%,13.7%,12,10,1.2,14.1%,11.8%,12.9%,1.2%,3.6,18.9%,5.3%
2016 Wimbledon R128,W vs Pereira,37,41,0.9,16.6%,18.4%,32,38,0.8,15.1%,17.9%,11.3%,3.8%,0.6,10.3%,16.6%
2016 Eastbourne R64,L vs Bouchard,8,24,0.3,9.2%,27.6%,8,22,0.4,9.9%,27.2%,6.2%,2.5%,0.8,14.9%,18.4%
Career (63 matches),,1236,1896,0.7,13.5%,20.8%,1122,1713,0.7,13.2%,20.2%,6.2%,2.1%,0.7,12.8%,19.0%
