Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
1969 Wimbledon F,W vs King,23.3%,43.0%,46.8%,24.6%,47.7%,53.1%,23.5%,77.4%,85.7%,23.5%,35.3%,23.1%,16.7%,90.9%,100.0%,100
Career (1 matches),,23.3%,43.0%,46.8%,24.6%,47.7%,53.1%,23.5%,77.4%,85.7%,23.5%,35.3%,23.1%,16.7%,90.9%,100.0%,100
