Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
17-Jul-1978,Frinton,,F,,,Corinne Molesworth [GBR] d. Jones,6-3 7-6,,,,,,,,
11-Jul-1977,Frinton,Grass,F,,,Jones d. Debbie Parker [GBR],6-3 7-5,,,,,,,,
13-Jun-1977,Edgbaston,Grass,F,,,Jones d. Corinne Molesworth [GBR],6-4 6-4,,,,,,,,
23-May-1977,Glasgow,,F,,,Jones d. Helena Anliot [SWE],6-2 6-2,,,,,,,,
03-Nov-1975,Torquay,Carpet,F,,,Jones d. Winnie Shaw [GBR],4-6 6-1 6-3,,,,,,,,
16-Jun-1975,Edgbaston,Grass,F,,,Jones d. I Korsten [NED],6-0 6-1,,,,,,,,
28-Mar-1975,Birmingham,Clay,F,,,Jones d. Julia Lloyd [GBR],6-1 6-3,,,,,,,,
18-Nov-1974,Torquay,Carpet,F,,,Jones d. Janet Newberry [USA],7-5 7-6,,,,,,,,
12-Apr-1974,Birmingham,Clay,F,,,Jones d. Anne Lloyd [GBR],6-0 6-1,,,,,,,,
14-Apr-1971,Las Vegas,Hard,F,,,(3) Jones d. (1) Billie Jean King [USA],7-5 6-4,,,,,,,,
30-Mar-1971,San Juan,Hard,F,,,(3) Jones d. Nancy Richey [USA],6-4 6-4,,,,,,,,
23-Jun-1969,Wimbledon,Grass,F,,,(4) Jones d. (2) Billie Jean King [USA],3-6 6-3 6-2,,,,,,,,
26-May-1969,Roland Garros,Clay,F,,,(1) Margaret Court [AUS] d. (3) Jones,6-1 4-6 6-3,,,,,,,,
27-May-1968,Roland Garros,Clay,F,,,(5) Nancy Richey [USA] d. (2) Jones,5-7 6-4 6-1,,,,,,,,
30-Aug-1967,US National Championships,Grass,F,,,(1) Billie Jean King [USA] d. (2) Jones,11-9 6-4,,,,,,,,
26-Jun-1967,Wimbledon,Grass,F,,,(1) Billie Jean King [USA] d. (3) Jones,6-3 6-4,,,,,,,,
22-May-1966,Roland Garros,Clay,F,,,(3) Jones d. (5) Nancy Richey [USA],6-3 6-1,,,,,,,,
13-May-1963,Roland Garros,Clay,F,,,(2) Lesley Turner [AUS] d. (5) Jones,2-6 6-3 7-5,,,,,,,,
01-Sep-1961,US National Championships,Grass,F,,,(1) Darlene Hard [USA] d. (7) Jones,6-3 6-4,,,,,,,,
18-May-1961,Roland Garros,Clay,F,,,(6) Jones d. (5) Yola Ramirez [MEX],6-2 6-1,,,,,,,,
