Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
3,Victoria Kan [RUS],3,0,100.0%,0,0,0,-,2019,2019,0,,,,,,,,,,
2,Aliaksandra Sasnovich [BLR],1,1,50.0%,1,0,1,0.0%,2023,2025,2,0.92,1.7%,4.0%,62.1%,61.1%,47.0%,55.7%,40.7%,40.0%,47.1%
2,Elena Gabriela Ruse [ROU],0,2,0.0%,0,0,0,-,2023,2025,2,0.80,4.0%,1.6%,65.9%,57.8%,37.2%,50.8%,39.2%,33.3%,50.0%
2,Alycia Parks [USA],2,0,100.0%,0,0,0,-,2023,2025,2,1.18,0.0%,1.9%,66.0%,63.6%,65.5%,64.2%,42.3%,84.2%,72.7%
2,Kamilla Rakhimova [RUS],0,2,0.0%,1,0,1,0.0%,2022,2024,1,0.78,7.3%,7.3%,54.5%,70.0%,32.0%,52.7%,36.8%,33.3%,20.0%
2,Jaimee Fourlis [AUS],1,1,50.0%,0,0,0,-,2019,2024,0,,,,,,,,,,
2,Polona Hercog [SLO],1,1,50.0%,0,0,0,-,2023,2024,1,1.83,1.9%,1.9%,70.4%,68.4%,62.5%,66.7%,61.0%,100.0%,50.0%
2,Leolia Jeanjean [FRA],2,0,100.0%,0,0,0,-,2022,2023,1,1.34,7.8%,1.6%,68.8%,68.2%,60.0%,65.6%,46.0%,80.0%,50.0%
2,Elise Mertens [BEL],1,1,50.0%,2,1,1,50.0%,2023,2023,2,1.03,2.3%,2.7%,66.2%,62.8%,42.0%,55.8%,45.7%,66.7%,50.0%
2,Ankita Raina [IND],2,0,100.0%,0,0,0,-,2023,2023,1,1.58,6.1%,0.0%,67.3%,72.7%,56.3%,67.3%,51.5%,80.0%,38.5%
2,Emma Navarro [USA],1,1,50.0%,1,0,1,0.0%,2023,2023,0,,,,,,,,,,
2,Jacqueline Cabaj Awad [SWE],1,1,50.0%,0,0,0,-,2017,2023,0,,,,,,,,,,
2,Viktorija Golubic [SUI],1,1,50.0%,0,0,0,-,2022,2023,1,0.90,1.9%,1.0%,71.4%,49.3%,46.7%,48.6%,46.2%,46.7%,46.2%
2,Anna Bondar [HUN],1,1,50.0%,1,0,1,0.0%,2022,2023,2,0.94,0.0%,2.0%,67.1%,56.9%,44.0%,52.6%,44.4%,37.5%,52.4%
2,Taylor Townsend [USA],0,2,0.0%,1,0,1,0.0%,2022,2023,1,0.61,0.0%,1.9%,61.5%,50.0%,45.0%,48.1%,31.6%,60.0%,14.3%
