Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Hua Hin R32,W vs Tararudee,1.14,1.43,51.9,2.2,0.0%,51.9%,0.0%,53.8%,60.7%,57.7%
2022 Wimbledon R128,L vs Jabeur,0.98,0.35,35.2,2.0,0.0%,48.0%,0.0%,54.2%,18.2%,16.7%
2019 W25 Ystad SF,L vs Hogenkamp,0.87,0.90,89.4,17.9,-,56.4%,-,60.4%,43.6%,42.6%
2019 W25 Ystad R16,W vs Kan,1.03,1.54,46.8,2.0,-,60.0%,-,75.0%,50.0%,48.0%
2019 W25 Minsk QF,L vs Jones,0.81,0.58,39.3,2.4,-,33.3%,-,68.2%,33.3%,37.9%
2019 W25 Rome R16,L vs Fourlis,0.95,0.74,52.1,2.0,0.0%,44.4%,0.0%,40.6%,43.6%,45.9%
2019 W25 Rome R32,W vs Dinu,0.92,1.40,55.2,2.0,0.0%,78.6%,16.7%,50.0%,60.0%,45.5%
2019 W25 Santa Margherita Di Pula F,W vs Ce,1.15,1.32,53.0,2.2,0.0%,60.6%,0.0%,44.8%,52.8%,54.5%
2019 W25 Santa Margherita Di Pula SF,W vs Yerolymos,1.01,1.18,57.0,4.0,5.8%,59.6%,2.1%,54.2%,42.9%,58.0%
2019 W25 Santa Margherita Di Pula QF,W vs Scholl,1.13,1.52,48.0,2.4,0.0%,70.4%,0.0%,56.5%,59.4%,36.7%
2019 W25 Santa Margherita Di Pula R16,W vs Kan,0.98,1.06,73.9,5.9,2.1%,44.7%,2.3%,61.4%,50.9%,51.0%
2019 W25 Obidos R16,L vs Dunne,0.94,0.78,57.1,2.3,5.7%,57.1%,0.0%,57.1%,39.5%,31.7%
2019 W25 Obidos R32,W vs Guerrero Alvarez,1.04,2.61,36.8,2.0,9.1%,86.4%,5.6%,72.2%,61.5%,36.4%
2019 W15 Tabarka F,W vs Skamlova,1.18,1.57,50.0,2.1,0.0%,64.7%,0.0%,36.7%,61.5%,68.0%
2019 W15 Tabarka QF,W vs Steur,0.94,1.44,47.3,2.3,3.4%,51.7%,0.0%,70.4%,58.6%,62.1%
2019 W15 Tabarka R16,W vs Spigarelli,1.04,1.88,34.3,2.0,0.0%,73.7%,6.3%,50.0%,64.3%,69.2%
2019 W15 Tabarka R32,W vs Orlova,1.02,1.56,42.5,2.2,11.1%,63.0%,0.0%,56.0%,63.0%,60.0%
2019 W15 Monastir R16,L vs Hartono,0.99,0.87,75.1,6.6,2.1%,46.8%,2.3%,48.8%,41.5%,51.0%
2019 W15 Monastir R32,W vs Visscher,0.91,1.26,48.4,4.0,2.9%,61.8%,0.0%,48.4%,60.6%,62.5%
2019 W15 Monastir F,W vs Papamichail,1.27,1.21,51.9,158.7,0.0%,61.2%,0.0%,42.6%,47.1%,43.8%
2023 (1 matches),,1.14,1.43,51.9,2.2,0.0%,51.9%,0.0%,53.8%,60.7%,57.7%
2022 (1 matches),,0.98,0.35,35.2,2.0,0.0%,48.0%,0.0%,54.2%,18.2%,16.7%
2019 (30 matches),,1.04,1.28,52.4,2.5,3.0%,59.5%,1.8%,57.5%,51.3%,50.4%
2017 (31 matches),,0.99,1.07,56.8,2.8,2.0%,56.1%,1.3%,54.9%,49.5%,46.1%
2016 (2 matches),,1.04,1.03,40.6,2.1,0.0%,52.2%,6.7%,55.6%,47.2%,44.0%
Career (67 matches),,1.02,1.15,54.4,2.6,2.3%,56.9%,1.6%,56.1%,49.8%,48.0%
