Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,4,1,3,25.0%,2-6,25.0%,28-43,39.4%,1-0,100.0%,4,54.3%,22.9%,1.2%,7.9%,66.1%,53.8%,43.9%,50.4%,39.1%,45.1%,0.79,R16 (Buenos Aires 125)
2023,4,0,4,0.0%,1-8,11.1%,23-53,30.3%,0-0,-,4,44.7%,15.8%,0.0%,13.5%,67.8%,57.7%,27.0%,47.8%,37.2%,42.3%,0.71,R32 (2x)
2022,11,3,8,27.3%,9-19,32.1%,118-161,42.3%,3-3,50.0%,11,51.8%,32.4%,2.3%,13.1%,61.2%,61.5%,35.0%,51.3%,42.5%,47.0%,0.87,R16 (3x)
2021,40,17,23,42.5%,42-53,44.2%,406-463,46.7%,6-4,60.0%,39,55.7%,38.4%,1.7%,8.8%,61.1%,60.3%,40.1%,52.5%,44.7%,48.6%,0.94,QF (4x)
2020,13,4,9,30.8%,12-19,38.7%,124-157,44.1%,1-2,33.3%,13,54.3%,34.5%,4.0%,11.5%,55.4%,65.4%,36.2%,52.4%,43.3%,47.9%,0.91,R16 (2x)
2019,53,29,24,54.7%,64-59,52.0%,573-554,50.8%,4-6,40.0%,53,63.2%,39.3%,4.5%,7.4%,57.3%,66.0%,41.4%,55.5%,45.2%,50.4%,1.02,SF (2x)
2018,50,22,28,44.0%,49-61,44.5%,488-532,47.8%,1-10,9.1%,50,64.9%,31.1%,4.8%,7.7%,57.7%,65.4%,43.5%,56.2%,41.2%,48.8%,0.94,F (St. Petersburg)
2017,65,38,27,58.5%,82-67,55.0%,744-681,52.2%,8-10,44.4%,65,69.0%,35.3%,6.2%,7.5%,60.3%,68.0%,44.0%,58.5%,44.2%,51.3%,1.07,W (St. Petersburg)
2016,63,31,32,49.2%,75-71,51.4%,730-733,49.9%,15-7,68.2%,63,65.9%,33.2%,4.7%,6.3%,57.2%,66.3%,44.3%,56.9%,43.2%,50.1%,1.00,F (2x)
2015,61,35,26,57.4%,78-62,55.7%,692-645,51.8%,10-7,58.8%,45,70.2%,33.3%,6.8%,4.8%,60.4%,67.3%,50.4%,60.6%,40.8%,50.8%,1.04,F (Strasbourg)
2014,38,15,23,39.5%,36-53,40.4%,386-445,46.5%,2-5,28.6%,38,-,-,5.7%,8.8%,55.6%,67.0%,40.7%,55.3%,40.9%,48.3%,0.91,SF (Istanbul)
2013,47,21,26,44.7%,48-59,44.9%,488-525,48.2%,7-5,58.3%,40,-,-,6.1%,6.0%,56.7%,67.7%,41.4%,56.4%,41.4%,48.9%,0.95,SF (2x)
2012,10,5,5,50.0%,11-12,47.8%,105-106,49.8%,0-2,0.0%,10,-,-,7.0%,7.4%,53.6%,69.3%,44.3%,57.7%,40.8%,49.7%,0.97,SF (Quebec City)
2011,1,0,1,0.0%,1-2,33.3%,15-15,50.0%,0-0,-,1,-,-,1.1%,5.3%,48.9%,54.3%,52.1%,53.2%,47.1%,50.0%,1.01,R128 (Roland Garros)
2010,3,1,2,33.3%,2-5,28.6%,25-40,38.5%,1-0,100.0%,3,-,-,1.8%,13.0%,55.2%,55.3%,37.0%,47.1%,44.4%,45.8%,0.84,R16 (Strasbourg)
2009,4,0,4,0.0%,2-8,20.0%,34-54,38.6%,0-0,-,3,-,-,4.0%,8.9%,50.4%,57.5%,43.2%,50.4%,42.0%,46.2%,0.85,R32 (Prague)
Career,467,222,245,47.5%,514-564,47.7%,4979-5207,48.9%,59-61,49.2%,442,63.9%,34.6%,4.9%,7.5%,58.2%,65.7%,42.8%,56.2%,42.8%,49.5%,0.98,
