Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2023 Roland Garros R128,L vs Day,30% (3/10),33% (1/3),1/3,44% (4/9),0% (0/4),1/1,0/0,2/3,0/0,1/1
2023 Rabat R32,L vs Riera,29% (2/7),100% (2/2),2/5,88% (7/8),0% (0/7),0/2,0/0,0/2,0/0,0/1
2022 Wimbledon R128,L vs Kerber,22% (2/9),50% (1/2),0/5,67% (6/9),17% (1/6),1/1,0/0,0/0,0/0,0/0
2021 US Open R128,L vs Rakhimova,46% (6/13),67% (4/6),2/4,42% (5/12),0% (0/5),4/4,1/1,1/2,0/0,1/1
2021 Wimbledon R128,L vs Rybakina,0% (0/8),- (0/0),0/4,63% (5/8),20% (1/5),0/0,0/0,1/1,0/0,0/0
2021 Roland Garros R64,L vs Kontaveit,14% (1/7),0% (0/1),0/3,71% (5/7),0% (0/5),0/0,0/0,0/2,0/0,0/1
2021 Roland Garros R128,W vs Schmiedlova,75% (6/8),83% (5/6),1/1,13% (1/8),0% (0/1),5/5,2/2,0/0,1/1,0/0
2021 Australian Open R32,L vs Pegula,43% (3/7),33% (1/3),1/5,88% (7/8),14% (1/7),0/1,0/0,0/1,0/0,0/1
2021 Australian Open R64,W vs Hibino,60% (6/10),83% (5/6),1/1,11% (1/9),0% (0/1),4/4,1/1,1/1,0/0,0/0
2021 Australian Open R128,W vs Sakkari,55% (6/11),67% (4/6),1/4,42% (5/12),20% (1/5),3/3,1/1,0/0,1/1,0/0
2020 Roland Garros R128,L vs Siegemund,45% (5/11),60% (3/5),0/4,60% (6/10),17% (1/6),2/3,0/2,0/1,0/0,0/0
2020 US Open R128,W vs Baptiste,80% (8/10),88% (7/8),4/4,40% (4/10),0% (0/4),5/7,2/3,0/0,1/1,0/0
2020 Dubai R16,L vs Pliskova,0% (0/8),- (0/0),0/4,71% (5/7),20% (1/5),0/0,0/0,0/0,0/0,0/0
2020 Australian Open R128,L vs Pliskova,40% (4/10),25% (1/4),1/4,56% (5/9),20% (1/5),1/1,0/0,1/1,0/0,0/0
2019 Fed Cup RR,W vs Barty,40% (6/15),50% (3/6),0/3,40% (6/15),33% (2/6),2/3,1/2,1/2,0/1,1/1
2019 Moscow SF,L vs Bencic,40% (4/10),50% (2/4),1/4,78% (7/9),43% (3/7),2/2,0/0,0/0,0/0,0/0
2019 Moscow QF,W vs Bertens,46% (6/13),100% (6/6),2/3,58% (7/12),43% (3/7),4/5,1/2,0/1,0/1,0/0
2019 US Open R64,L vs Ferro,67% (10/15),90% (9/10),6/9,81% (13/16),8% (1/13),2/9,0/1,2/4,0/0,1/2
2019 US Open R128,W vs Kerber,36% (5/14),80% (4/5),1/4,57% (8/14),38% (3/8),4/4,2/2,1/2,1/1,0/0
2019 Toronto  R64,L vs Brady,13% (1/8),100% (1/1),0/5,71% (5/7),0% (0/5),0/1,0/0,0/0,0/0,0/0
2023 (2 matches),,29.4%,60.0%,37.5%,64.7%,0.0%,33.3%,-,40.0%,-,50.0%
2022 (1 matches),,22.2%,50.0%,0.0%,66.7%,16.7%,100.0%,-,-,-,-
2021 (7 matches),,43.8%,67.9%,27.3%,45.3%,10.3%,94.1%,100.0%,42.9%,100.0%,33.3%
2020 (4 matches),,43.6%,64.7%,31.3%,55.6%,15.0%,72.7%,40.0%,50.0%,100.0%,-
2019 (34 matches),,48.6%,81.0%,35.1%,53.3%,20.8%,57.3%,62.5%,55.3%,77.8%,63.6%
Career (371 matches),,45.6%,75.3%,33.0%,46.4%,25.6%,66.9%,67.3%,64.6%,71.8%,67.9%
