Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2023 Roland Garros R128,L vs Day,65.8%,45.8%,1.4%,1/0,2.51,0.0%,67.9%,41.7%,0.0%,2.61,0.0%,80.0%,58.3%,6.7%,2.08,0.0%
2023 Rabat R32,L vs Riera,70.7%,51.7%,7.3%,2/1,2.00,0.0%,68.2%,33.3%,0.0%,1.99,0.0%,77.8%,71.4%,16.7%,2.01,0.0%
2020 Dubai R16,L vs Pliskova,48.1%,44.0%,9.6%,3/2,2.27,3.4%,34.6%,44.4%,7.7%,2.24,5.9%,76.2%,43.8%,14.3%,2.32,0.0%
2019 Fed Cup RR,W vs Barty,77.7%,51.2%,2.9%,2/1,2.33,8.5%,76.8%,50.9%,1.4%,2.55,12.5%,84.4%,51.9%,6.3%,2.04,3.2%
2019 Moscow SF,L vs Bencic,65.0%,43.6%,1.7%,1/0,2.47,27.7%,60.5%,30.4%,0.0%,2.36,48.0%,88.9%,62.5%,5.6%,2.60,4.5%
2019 Moscow QF,W vs Bertens,79.5%,54.8%,2.6%,1/1,2.47,22.7%,71.8%,53.6%,0.0%,2.51,35.4%,89.5%,55.9%,5.3%,2.41,0.0%
2019 US Open R128,W vs Kerber,74.7%,48.5%,7.7%,3/4,1.80,4.2%,66.7%,45.0%,5.0%,1.71,6.9%,100.0%,53.6%,14.3%,1.95,0.0%
2019 Wimbledon R64,L vs Kvitova,50.9%,50.0%,7.3%,1/3,3.20,2.6%,55.9%,47.4%,5.9%,3.12,4.8%,50.0%,55.6%,11.1%,3.30,0.0%
2019 Rome QF,L vs Sakkari,78.2%,47.5%,5.1%,3/1,2.30,4.2%,75.0%,36.1%,4.2%,2.33,5.8%,89.3%,64.0%,7.1%,2.21,0.0%
2019 Fed Cup RR,L vs Halep,74.5%,47.4%,9.8%,2/3,2.25,3.3%,72.5%,34.5%,5.0%,2.14,6.1%,90.0%,88.9%,30.0%,2.38,0.0%
2019 Dubai R16,L vs Suarez Navarro,77.6%,54.5%,7.1%,2/4,2.09,13.6%,76.5%,46.2%,5.9%,2.15,18.6%,90.0%,66.7%,10.0%,1.99,4.3%
2019 Dubai R32,W vs Osaka,75.5%,73.0%,22.4%,6/5,2.06,0.0%,72.7%,62.5%,9.1%,2.08,0.0%,95.5%,81.0%,40.9%,2.03,0.0%
2018 ITF Dubai R32,W vs Vikhlyantseva,71.4%,68.9%,11.1%,4/3,2.49,0.0%,76.5%,76.9%,5.9%,2.50,0.0%,95.0%,57.9%,25.0%,2.48,0.0%
2018 St Petersburg F,L vs Kvitova,62.2%,28.6%,13.3%,2/4,2.86,2.9%,63.3%,26.3%,10.0%,2.59,4.8%,81.8%,33.3%,27.3%,3.31,0.0%
2018 Brisbane R32,L vs Sasnovich,72.7%,50.0%,0.0%,0/0,2.48,5.7%,70.9%,48.7%,0.0%,2.55,8.0%,82.5%,51.5%,0.0%,2.43,3.6%
2017 Washington R16,L vs Andreescu,85.7%,43.8%,8.9%,1/4,2.23,0.0%,83.3%,56.0%,6.7%,2.06,0.0%,92.0%,30.4%,12.0%,2.34,0.0%
2017 Madrid F,L vs Halep,82.0%,44.0%,4.9%,4/2,2.62,1.1%,83.5%,43.2%,1.0%,2.54,2.1%,90.5%,47.4%,23.8%,2.73,0.0%
2017 Stuttgart F,L vs Siegemund,73.9%,48.5%,8.7%,3/5,2.41,17.8%,75.8%,42.6%,3.2%,2.26,23.1%,91.3%,61.9%,26.1%,2.80,4.8%
2017 Stuttgart SF,W vs Sharapova,56.3%,53.7%,10.4%,7/3,2.46,0.0%,52.8%,46.4%,5.7%,2.60,0.0%,72.2%,61.5%,19.4%,2.34,0.0%
2017 Stuttgart QF,W vs Suarez Navarro,82.5%,57.4%,3.5%,2/0,2.55,25.0%,85.7%,50.0%,2.4%,2.80,37.0%,78.6%,81.8%,7.1%,2.01,0.0%
Career (48 matches),,72.0%,51.7%,6.7%,58.6%,2.38,10.7%,72.3%,47.9%,3.4%,2.33,16.3%,82.5%,58.6%,14.6%,2.43,3.1%
