Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2022 Wimbledon R128,L vs Rybakina,2.5,2.5,2.5,41.8%,64.0%,66.7%,50.0%,51.8%,30.3%,-1.5,-2.2,-1.5,-3.3
2019 San Jose R16,L vs Sabalenka,2.8,3.4,2.3,40.8%,37.9%,40.0%,0.0%,51.8%,27.3%,0.0,0.0,3.5,9.0
2018 s Hertogenbosch R32,W vs Sasnovich,3.1,2.9,3.2,54.8%,75.8%,22.2%,100.0%,43.8%,14.9%,5.5,6.3,14.5,15.1
2018 Stuttgart F,L vs Pliskova,3.3,3.3,3.3,46.9%,43.2%,57.1%,37.5%,63.8%,19.1%,7.5,6.5,0.5,0.9
2018 Stuttgart QF,W vs Halep,3.3,2.8,3.7,58.3%,57.1%,43.8%,100.0%,38.3%,15.8%,8.0,14.3,3.5,4.4
2018 Miami R64,L vs Collins,3.6,3.2,4.0,46.5%,51.4%,42.9%,50.0%,46.2%,10.9%,8.0,7.9,0.0,0.0
2018 Indian Wells R32,L vs Sakkari,3.7,3.0,4.3,44.2%,43.8%,33.3%,66.7%,55.1%,13.6%,-6.5,-8.3,-5.5,-9.6
2017 Fed Cup RR,W vs Sabalenka,2.8,2.8,2.9,54.9%,66.7%,14.3%,-,65.0%,26.8%,8.5,11.8,-5.0,-17.2
2017 Fed Cup RR,W vs Sasnovich,4.0,4.1,3.8,59.1%,42.9%,52.6%,66.7%,40.5%,11.8%,8.5,10.6,10.0,9.5
2017 Zhuhai F,L vs Goerges,3.2,2.9,3.5,40.6%,37.5%,25.0%,100.0%,49.6%,23.8%,-5.0,-8.1,-3.5,-7.4
2017 US Open SF,L vs Keys,3.1,3.2,2.9,40.9%,36.0%,0.0%,0.0%,53.9%,23.4%,-2.5,-4.6,-4.0,-11.4
2017 US Open QF,W vs Pliskova,3.1,3.2,2.8,57.0%,42.4%,81.8%,0.0%,59.0%,15.5%,13.0,13.0,-5.5,-9.5
2017 Stanford F,L vs Keys,3.0,2.6,3.4,51.5%,43.5%,35.7%,50.0%,53.2%,15.1%,1.0,1.2,2.0,3.3
2017 Stanford SF,W vs Bellis,3.6,3.4,3.8,58.6%,67.9%,83.3%,50.0%,52.0%,16.4%,12.0,15.2,9.0,14.8
2017 Wimbledon QF,L vs Rybarikova,3.9,3.7,4.1,39.7%,50.0%,50.0%,37.5%,50.9%,20.3%,1.0,1.3,-1.0,-1.6
2017 Wimbledon R16,W vs Wozniacki,3.8,3.3,4.3,47.7%,50.0%,66.7%,88.9%,45.3%,25.0%,-1.0,-1.1,4.0,4.7
2017 Madrid QF,L vs Halep,3.7,4.2,3.3,37.7%,30.0%,40.0%,37.5%,47.4%,20.0%,-3.0,-5.0,0.0,0.0
2017 Indian Wells R64,L vs Safarova,2.9,2.8,3.0,48.8%,48.0%,47.1%,20.0%,45.5%,17.5%,7.0,9.2,-3.5,-4.3
2017 Australian Open SF,L vs Williams,3.1,2.9,3.3,44.1%,56.1%,52.4%,40.0%,43.1%,12.5%,13.0,11.9,-9.0,-7.3
2017 Australian Open QF,W vs Muguruza,3.6,4.0,3.4,52.2%,69.2%,78.6%,57.1%,47.7%,13.0%,19.0,22.9,8.5,10.6
Career (35 matches),,3.2,3.2,3.3,49.3%,51.6%,48.8%,58.6%,50.0%,14.9%,5.8,6.7,-0.3,-0.3
