Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2018 US Open R128,L vs Flipkens,19,35,0.5,12.9%,23.8%,13,23,0.6,10.5%,18.5%,5.6%,2.4%,0.7,8.8%,12.9%
2018 Wimbledon R128,L vs Siniakova,46,46,1.0,17.4%,17.4%,41,35,1.2,17.8%,15.2%,12.2%,4.3%,1.2,17.0%,14.0%
2017 US Open SF,L vs Keys,9,22,0.4,9.2%,22.4%,9,20,0.5,10.0%,22.2%,6.7%,2.2%,2.8,25.5%,9.2%
2017 US Open QF,W vs Pliskova,24,32,0.8,17.1%,22.9%,19,27,0.7,15.2%,21.6%,10.4%,2.4%,0.7,10.7%,15.0%
2017 US Open R16,W vs Safarova,16,19,0.8,11.0%,13.1%,10,15,0.7,7.9%,11.9%,3.2%,4.0%,1.0,16.6%,16.6%
2017 US Open R32,W vs Radwanska,49,54,0.9,21.1%,23.3%,45,51,0.9,20.5%,23.2%,15.5%,5.0%,0.9,10.8%,12.5%
2017 US Open R64,W vs Jabeur,21,21,1.0,14.7%,14.7%,17,20,0.9,12.5%,14.7%,8.1%,4.4%,0.6,10.5%,18.9%
2017 US Open R128,W vs Riske Amritraj,31,45,0.7,19.5%,28.3%,22,38,0.6,16.3%,28.1%,13.3%,2.2%,0.5,7.5%,15.1%
2017 Wimbledon QF,L vs Rybarikova,16,30,0.5,15.4%,28.8%,15,23,0.7,16.0%,24.5%,10.6%,4.3%,1.0,7.7%,7.7%
2017 Wimbledon R16,W vs Wozniacki,29,16,1.8,28.2%,15.5%,23,15,1.5,24.0%,15.6%,15.6%,8.3%,1.3,9.7%,7.8%
2017 Wimbledon R32,W vs Riske Amritraj,23,19,1.2,20.4%,16.8%,16,16,1.0,16.3%,16.3%,10.2%,5.1%,0.3,4.4%,14.2%
2017 Wimbledon R64,W vs Maria,34,21,1.6,30.6%,18.9%,32,18,1.8,31.7%,17.8%,15.8%,12.9%,1.0,8.1%,8.1%
2017 Wimbledon R128,W vs Barthel,30,22,1.4,20.3%,14.9%,29,14,2.1,22.5%,10.9%,13.2%,9.3%,0.6,11.5%,18.2%
2017 Roland Garros R128,L vs Rybarikova,15,27,0.6,15.3%,27.6%,14,24,0.6,15.7%,27.0%,9.0%,5.6%,1.2,12.2%,10.2%
2017 Australian Open SF,L vs Williams,37,51,0.7,18.2%,25.1%,27,40,0.7,16.3%,24.1%,10.8%,4.2%,0.9,14.8%,17.2%
2017 Australian Open R16,W vs Kerber,30,20,1.5,30.9%,20.6%,24,18,1.3,27.6%,20.7%,18.4%,6.9%,0.5,7.2%,15.5%
2017 Australian Open R32,W vs Bouchard,40,41,1.0,19.6%,20.1%,29,34,0.9,16.3%,19.1%,9.6%,5.1%,0.7,10.3%,14.2%
2017 Australian Open R64,W vs Parmentier,39,44,0.9,23.5%,26.5%,33,36,0.9,23.1%,25.2%,15.4%,5.6%,0.6,7.2%,12.0%
2017 Australian Open R128,W vs Vinci,32,38,0.8,24.8%,29.5%,25,31,0.8,22.9%,28.4%,19.3%,2.8%,0.6,7.0%,11.6%
2016 US Open R128,L vs Osaka,31,41,0.8,15.6%,20.6%,19,33,0.6,11.5%,20.0%,8.5%,1.2%,0.7,10.1%,13.6%
Career (47 matches),,1224,1346,0.9,18.1%,19.9%,957,1142,0.8,16.0%,19.1%,9.7%,4.5%,0.9,11.9%,13.3%
