Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,6,2,4,33.3%,4-10,28.6%,50-75,40.0%,1-1,50.0%,6,60.7%,19.4%,9.6%,8.1%,51.0%,69.6%,42.2%,56.2%,35.5%,45.9%,0.81
Grand Slams,2,0,2,0.0%,0-4,0.0%,10-25,28.6%,0-0,-,2,52.9%,5.6%,8.0%,8.0%,52.8%,63.6%,39.0%,52.0%,29.9%,41.3%,0.62
Premiers,2,1,1,50.0%,2-3,40.0%,17-23,42.5%,0-0,-,2,60.0%,25.0%,11.3%,7.3%,50.8%,68.3%,44.3%,56.5%,38.0%,47.3%,0.87
Internationals,2,1,1,50.0%,2-3,40.0%,23-27,46.0%,1-1,50.0%,2,66.7%,25.0%,9.6%,8.9%,49.7%,75.6%,43.0%,59.2%,37.7%,48.3%,0.92
vs Righties,5,1,4,20.0%,2-9,18.2%,31-60,34.1%,0-0,-,5,55.6%,13.0%,10.2%,7.8%,51.2%,66.2%,41.0%,53.9%,31.8%,43.1%,0.69
vs Lefties,1,1,0,100.0%,2-1,66.7%,19-15,55.9%,1-1,50.0%,1,75.0%,37.5%,8.1%,9.0%,50.5%,78.6%,45.5%,62.2%,44.2%,52.8%,1.17
vs Top 10,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,9.1%,9.1%,43.6%,62.5%,35.5%,47.3%,31.3%,39.8%,0.59
