Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,60.0%,27.3%,15.9%,17.5%,39.7%,72.0%,44.7%,55.6%,38.4%,46.3%,0.86,R32 (Stanford 125)
2022,20,12,8,60.0%,26-18,59.1%,224-195,53.5%,1-2,33.3%,8,79.3%,32.6%,9.4%,8.0%,49.4%,73.7%,54.1%,63.8%,42.5%,52.8%,1.17,W (Concord 125)
2021,6,3,3,50.0%,7-5,58.3%,64-59,52.0%,1-2,33.3%,3,82.8%,33.3%,16.2%,9.1%,54.8%,73.1%,47.2%,61.4%,42.7%,52.2%,1.11,SF (Columbus 125)
2020,5,3,2,60.0%,7-4,63.6%,53-43,55.2%,0-1,0.0%,5,68.1%,43.8%,4.6%,8.3%,55.6%,68.0%,41.9%,56.4%,43.9%,50.6%,1.01,QF (Newport Beach)
2019,16,12,4,75.0%,23-9,71.9%,168-143,54.0%,3-1,75.0%,5,79.6%,36.4%,8.5%,8.8%,54.1%,71.4%,51.0%,62.0%,43.1%,52.3%,1.13,F (2x)
2014,3,1,2,33.3%,4-5,44.4%,47-43,52.2%,0-1,0.0%,0,,,,,,,,,,,,R16 (Nottingham 75K)
2013,20,12,8,60.0%,27-16,62.8%,213-187,53.3%,3-1,75.0%,0,,,,,,,,,,,,F (2x)
2012,19,11,8,57.9%,26-17,60.5%,206-185,52.7%,1-0,100.0%,0,,,,,,,,,,,,F (Nottingham 75K)
2011,6,2,4,33.3%,5-8,38.5%,63-61,50.8%,0-3,0.0%,0,,,,,,,,,,,,R16 (2x)
2010,21,12,9,57.1%,27-19,58.7%,245-203,54.7%,2-5,28.6%,0,,,,,,,,,,,,W (2x)
2009,15,7,8,46.7%,14-16,46.7%,139-142,49.5%,1-2,33.3%,0,,,,,,,,,,,,QF (2x)
2008,12,6,6,50.0%,15-12,55.6%,141-123,53.4%,0-2,0.0%,0,,,,,,,,,,,,SF (San Luis Potosi 25K)
2007,11,7,4,63.6%,16-10,61.5%,122-107,53.3%,1-1,50.0%,0,,,,,,,,,,,,SF (2x)
Career,155,88,67,56.8%,197-141,58.3%,1694-1504,53.0%,13-22,37.1%,22,76.7%,35.6%,9.2%,8.8%,52.2%,71.6%,49.5%,61.1%,42.7%,51.8%,1.10,
