Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2022 Wimbledon R128,L vs Rybakina,48.8%,45.2%,5.8%,4/1,2.07,20.5%,34.9%,53.3%,9.3%,1.93,44.4%,71.1%,40.7%,2.6%,2.19,0.0%
2019 San Jose R16,L vs Sabalenka,49.1%,48.1%,7.3%,2/2,2.13,13.5%,50.0%,35.3%,5.9%,2.19,23.1%,66.7%,70.0%,13.3%,2.09,8.3%
2018 s Hertogenbosch R32,W vs Sasnovich,70.7%,58.6%,1.0%,0/1,2.48,9.1%,73.1%,57.1%,0.0%,2.29,14.3%,72.4%,61.9%,3.4%,2.61,5.3%
2018 Stuttgart F,L vs Pliskova,59.7%,55.8%,6.9%,5/0,2.29,8.2%,52.3%,52.2%,6.8%,2.31,17.4%,76.9%,60.0%,7.7%,2.27,0.0%
2018 Stuttgart QF,W vs Halep,75.9%,51.2%,3.7%,1/1,2.26,6.3%,77.1%,51.9%,5.7%,2.30,9.5%,93.3%,50.0%,0.0%,2.19,0.0%
2018 Miami R64,L vs Collins,73.7%,50.0%,3.9%,2/1,-,4.3%,70.7%,41.4%,4.9%,-,8.3%,79.4%,59.3%,2.9%,-,0.0%
2018 Indian Wells R32,L vs Sakkari,72.2%,46.2%,3.7%,0/2,2.37,0.0%,72.5%,41.4%,2.5%,2.34,0.0%,76.9%,60.0%,7.7%,2.41,0.0%
2017 Fed Cup RR,W vs Sabalenka,72.2%,46.2%,3.7%,2/0,2.69,13.5%,77.1%,37.0%,0.0%,2.42,26.3%,75.0%,66.7%,12.5%,2.98,0.0%
2017 Fed Cup RR,W vs Sasnovich,72.6%,57.8%,1.6%,1/0,2.08,7.5%,71.4%,66.7%,0.0%,1.97,16.7%,83.3%,40.0%,5.6%,2.17,0.0%
2017 Zhuhai F,L vs Goerges,76.0%,34.2%,4.0%,1/1,2.42,10.0%,77.4%,29.2%,3.2%,2.41,30.0%,73.7%,42.9%,5.3%,2.43,0.0%
2017 US Open SF,L vs Keys,63.8%,36.7%,8.5%,2/2,1.83,8.1%,71.0%,36.4%,3.2%,1.62,9.1%,53.3%,37.5%,20.0%,2.14,6.7%
2017 US Open QF,W vs Pliskova,61.4%,51.4%,1.8%,1/0,2.68,8.3%,62.2%,47.8%,2.7%,2.74,13.3%,75.0%,58.3%,0.0%,2.59,0.0%
2017 Stanford F,L vs Keys,66.2%,38.8%,4.1%,0/3,2.72,8.1%,57.8%,42.3%,4.4%,2.45,12.5%,88.5%,34.8%,3.8%,3.23,0.0%
2017 Stanford SF,W vs Bellis,78.9%,62.2%,5.3%,1/2,2.37,7.7%,84.4%,55.6%,3.1%,2.29,16.7%,81.8%,72.2%,9.1%,2.44,0.0%
2017 Wimbledon QF,L vs Rybarikova,68.1%,40.6%,8.5%,2/2,2.35,7.3%,55.6%,40.0%,7.4%,2.26,11.8%,89.5%,41.2%,10.5%,2.41,4.2%
2017 Wimbledon R16,W vs Wozniacki,71.2%,50.0%,4.1%,0/3,2.56,16.3%,75.5%,45.0%,3.8%,2.08,31.6%,63.2%,66.7%,5.3%,2.94,4.2%
2017 Madrid QF,L vs Halep,60.5%,46.2%,7.0%,2/1,2.10,0.0%,52.9%,44.4%,5.9%,2.46,0.0%,88.9%,50.0%,11.1%,1.81,0.0%
2017 Indian Wells R64,L vs Safarova,58.4%,47.5%,3.0%,3/0,2.71,5.6%,57.9%,45.5%,0.0%,2.35,10.5%,68.4%,50.0%,7.9%,3.18,0.0%
2017 Australian Open SF,L vs Williams,63.0%,51.5%,1.9%,0/2,2.16,0.0%,55.7%,41.2%,1.6%,2.16,0.0%,81.0%,61.8%,2.4%,2.16,0.0%
2017 Australian Open QF,W vs Muguruza,67.6%,67.4%,0.0%,0/0,2.37,0.0%,71.1%,55.6%,0.0%,2.35,0.0%,73.1%,84.2%,0.0%,2.38,0.0%
Career (35 matches),,64.7%,51.2%,3.8%,54.5%,2.28,8.1%,64.3%,47.4%,2.8%,2.18,14.5%,74.3%,57.3%,6.2%,2.38,2.1%
