Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
28-Aug-2023,US Open,Hard,Q1,289,143,Eva Lys [GER] d. Vandeweghe,6-0 6-2,0.63,5.8%,7.7%,36.5%,63.2%,30.3%,5/10,1:08
14-Aug-2023,Stanford 125,Hard,R32,277,150,Robin Montgomery [USA] d. (WC) Vandeweghe,6-3 7-6(3),0.86,15.9%,17.5%,39.7%,72.0%,44.7%,2/6,1:38
03-Jul-2023,Wimbledon,Grass,Q3,192,166,Carol Zhao [CAN] d. Vandeweghe,7-6(4) 6-4,0.66,11.5%,5.1%,52.6%,70.7%,62.2%,6/7,1:28
03-Jul-2023,Wimbledon,Grass,Q2,192,217,Vandeweghe d. Barbora Palicova [CZE],6-4 7-6(0),1.12,7.8%,10.4%,57.1%,61.4%,60.6%,2/5,1:26
03-Jul-2023,Wimbledon,Grass,Q1,192,124,Vandeweghe d. (20) Su Jeong Jang [KOR],6-3 2-6 6-3,1.04,3.5%,8.1%,48.8%,71.4%,50.0%,3/6,2:10
19-Jun-2023,Berlin,Grass,Q2,203,69,(2) Xin Yu Wang [CHN] d. Vandeweghe,6-4 6-4,0.79,15.8%,10.5%,52.6%,73.3%,48.1%,1/4,1:12
19-Jun-2023,Berlin,Grass,Q1,203,168,Vandeweghe d. (10) Carol Zhao [CAN],6-3 6-1,2.24,21.4%,11.9%,54.8%,95.7%,57.9%,2/2,0:56
12-Jun-2023,s Hertogenbosch,Grass,Q1,191,348,Lena Rueffer [GER] d. (2) Vandeweghe,6-3 6-2,0.58,11.6%,16.3%,51.2%,63.6%,38.1%,0/4,0:56
29-May-2023,Roland Garros,Clay,Q1,165,321,Francesca Jones [GBR] d. Vandeweghe,6-3 6-3,0.73,1.6%,4.9%,55.7%,58.8%,25.9%,3/9,
03-Apr-2023,Charleston,Clay,Q1,125,232,Elvina Kalieva [USA] d. (7) Vandeweghe,6-1 6-2,0.57,2.0%,12.2%,34.7%,47.1%,28.1%,5/11,1:05
20-Mar-2023,Miami,Hard,Q1,126,81,(12) Lesia Tsurenko [UKR] d. Vandeweghe,6-3 6-3,0.77,7.0%,3.5%,56.1%,71.9%,32.0%,4/8,1:15
06-Mar-2023,Indian Wells,Hard,Q1,125,124,(24) Laura Siegemund [GER] d. Vandeweghe,7-6(3) 6-3,0.53,7.0%,7.0%,51.2%,70.5%,40.5%,7/10,1:47
27-Feb-2023,Austin,Hard,R16,136,67,Anna Kalinskaya [RUS] d. (LL) Vandeweghe,6-3 6-1,0.40,13.0%,8.7%,47.8%,68.2%,37.5%,1/5,0:56
27-Feb-2023,Austin,Hard,R32,136,189,(LL) Vandeweghe d. (Q) Robin Montgomery [USA],6-2 6-7(3) 7-6(3),1.17,8.1%,9.0%,50.5%,78.6%,45.5%,6/10,2:41
27-Feb-2023,Austin,Hard,Q2,136,172,(12) Louisa Chirico [USA] d. (2) Vandeweghe,4-6 6-3 7-6(0),0.93,15.0%,7.0%,49.0%,75.5%,43.1%,3/7,2:18
27-Feb-2023,Austin,Hard,Q1,136,303,(2) Vandeweghe d. Lena Rueffer [GER],6-4 6-1,1.39,22.4%,9.0%,43.3%,82.8%,57.9%,7/7,1:17
