Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,3,1,2,33.3%,2-5,28.6%,27-39,40.9%,1-1,50.0%,3,59.4%,21.9%,10.2%,8.8%,49.8%,69.2%,42.6%,55.8%,37.0%,46.4%,0.84,R16 (Austin)
2022,9,4,5,44.4%,8-14,36.4%,91-112,44.8%,0-1,0.0%,9,69.0%,21.4%,8.7%,6.4%,51.4%,70.0%,46.4%,58.5%,36.6%,47.3%,0.88,QF (Charleston)
2021,13,4,9,30.8%,10-19,34.5%,127-159,44.4%,2-3,40.0%,13,68.8%,21.0%,8.7%,7.5%,54.9%,67.6%,45.7%,57.7%,38.0%,47.5%,0.90,SF (Birmingham)
2020,2,0,2,0.0%,1-4,20.0%,19-28,40.4%,0-0,-,2,65.2%,16.7%,7.3%,8.5%,55.2%,70.3%,37.8%,55.8%,37.6%,46.9%,0.85,R32 (Acapulco)
2019,4,1,3,25.0%,2-6,25.0%,30-43,41.1%,0-1,0.0%,4,68.4%,14.3%,6.1%,8.8%,47.4%,68.5%,41.7%,54.4%,34.8%,44.7%,0.76,R16 (San Jose)
2018,27,10,17,37.0%,28-35,44.4%,286-312,47.8%,7-5,58.3%,27,69.9%,24.6%,8.3%,7.5%,54.6%,68.9%,47.2%,59.1%,39.2%,49.0%,0.96,F (Stuttgart)
2017,53,35,18,66.0%,74-41,64.3%,586-498,54.1%,12-2,85.7%,53,77.2%,31.7%,8.4%,6.5%,54.6%,73.9%,50.1%,63.1%,41.8%,52.1%,1.13,F (2x)
2016,41,23,18,56.1%,52-41,55.9%,463-438,51.4%,5-4,55.6%,41,73.5%,29.7%,8.7%,5.5%,53.7%,72.2%,48.8%,61.4%,41.3%,51.1%,1.07,W ('s Hertogenbosch)
2015,42,20,22,47.6%,46-48,48.9%,440-459,48.9%,10-3,76.9%,34,73.0%,20.7%,10.3%,5.4%,55.6%,70.8%,55.4%,64.0%,37.4%,50.5%,1.04,QF (4x)
2014,36,22,14,61.1%,45-36,55.6%,409-386,51.4%,7-7,50.0%,36,-,-,12.2%,6.6%,53.7%,75.2%,47.9%,62.6%,39.9%,50.9%,1.07,W (s Hertogenbosch)
2013,16,5,11,31.3%,14-23,37.8%,166-182,47.7%,2-4,33.3%,16,-,-,8.5%,7.2%,51.3%,67.0%,46.6%,57.1%,41.6%,49.2%,0.97,R16 (4x)
2012,13,6,7,46.2%,14-15,48.3%,130-133,49.4%,0-1,0.0%,12,-,-,9.0%,8.1%,48.7%,75.4%,45.6%,60.1%,40.2%,50.2%,1.01,F (Stanford)
2011,21,8,13,38.1%,16-30,34.8%,199-235,45.9%,1-5,16.7%,21,-,-,5.5%,7.5%,52.0%,65.0%,44.8%,55.3%,40.8%,48.4%,0.91,QF (Memphis)
2010,14,6,8,42.9%,12-17,41.4%,114-143,44.4%,1-1,50.0%,11,-,-,7.4%,9.1%,57.7%,63.1%,39.4%,53.1%,42.3%,47.8%,0.90,QF (2x)
2009,3,1,2,33.3%,2-4,33.3%,21-32,39.6%,0-0,-,3,-,-,7.0%,0.0%,65.0%,56.9%,60.0%,58.0%,36.2%,46.9%,0.86,R32 (Los Angeles)
2008,3,0,3,0.0%,0-6,0.0%,19-37,33.9%,0-0,-,3,-,-,2.4%,4.1%,58.0%,52.0%,40.8%,47.3%,39.0%,43.1%,0.74,R64 (Los Angeles)
2007,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,1,-,-,11.3%,11.3%,53.2%,75.8%,41.4%,59.7%,30.9%,44.6%,0.77,R64 (San Diego)
2006,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,-,-,3.5%,3.5%,40.4%,69.6%,38.2%,50.9%,26.1%,39.8%,0.53,R64 (San Diego)
Career,302,146,156,48.3%,326-348,48.4%,3141-3261,49.1%,48-38,55.8%,290,72.6%,26.1%,8.9%,6.7%,53.8%,70.7%,48.1%,60.2%,39.9%,49.9%,1.00,
