Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 San Jose R32,W vs Bouzkova,67% (8/12),67% (4/6),2/3,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2018 Beijing R64,L vs Hercog,22% (2/9),25% (1/4),0/0,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2018 Tokyo R32,L vs Barty,85% (11/13),33% (3/9),1/1,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2018 US Open R128,L vs Flipkens,67% (8/12),20% (1/5),0/0,0/0,71% (5/7),0/2,0/1,20% (1/5),40% (2/5)
2018 Cincinnati R64,L vs Bertens,22% (2/9),- (0/0),0/0,0/0,58% (7/12),1/3,0/1,- (0/0),- (0/0)
2018 Wimbledon R128,L vs Siniakova,45% (13/29),33% (2/6),1/1,0/0,69% (9/13),0/2,0/1,60% (3/5),80% (4/5)
2018 Birmingham R32,L vs Martic,63% (5/8),0% (0/2),0/0,0/0,20% (1/5),1/3,0/1,- (0/0),- (0/0)
2018 s-Hertogenbosch SF,L vs Krunic,74% (14/19),31% (4/13),1/3,0/1,80% (8/10),1/3,0/1,30% (3/10),22% (2/9)
2018 s-Hertogenbosch QF,W vs Riske Amritraj,57% (12/21),38% (3/8),2/11,1/5,50% (4/8),8/9,7/7,60% (12/20),50% (10/20)
2018 s-Hertogenbosch R16,W vs Rus,69% (9/13),38% (3/8),2/2,1/1,50% (2/4),0/0,0/0,83% (5/6),40% (2/5)
2018 s-Hertogenbosch R32,W vs Sasnovich,75% (9/12),17% (3/18),2/11,1/7,75% (3/4),0/0,0/0,100% (4/4),75% (3/4)
2018 Roland Garros R64,L vs Tsurenko,89% (8/9),33% (2/6),1/1,0/0,55% (6/11),1/3,0/1,- (0/0),- (0/0)
2018 Roland Garros R128,W vs Siegemund,70% (7/10),83% (5/6),2/3,1/2,73% (8/11),0/0,0/0,- (0/0),- (0/0)
2018 Rome R64,L vs Kontaveit,67% (2/3),0% (0/1),0/0,0/0,17% (1/6),2/4,0/1,- (0/0),- (0/0)
2018 Madrid R64,L vs Mladenovic,38% (3/8),100% (2/2),0/0,0/0,45% (5/11),1/3,1/2,- (0/0),- (0/0)
2018 Stuttgart F,L vs Pliskova,60% (9/15),20% (1/5),0/0,0/0,60% (3/5),3/5,2/3,25% (1/4),20% (1/5)
2018 Stuttgart SF,W vs Garcia,90% (9/10),100% (3/3),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2018 Stuttgart QF,W vs Halep,60% (9/15),60% (3/5),2/3,1/2,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2018 Stuttgart R16,W vs Siegemund,60% (12/20),40% (4/10),2/2,1/1,25% (1/4),1/2,0/0,- (0/0),- (0/0)
2018 Stuttgart R32,W vs Stephens,100% (6/6),43% (6/14),2/2,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2019 (1 matches),,66.7%,66.7%,66.7%,100.0%,80.0%,-,-,-,-
2018 (25 matches),,64.5%,37.7%,50.0%,41.7%,57.5%,40.0%,42.3%,56.8%,43.1%
2017 (44 matches),,64.2%,41.1%,63.4%,65.9%,58.4%,50.7%,48.3%,76.8%,47.7%
2016 (37 matches),,64.3%,40.8%,66.2%,73.3%,51.9%,44.4%,46.4%,62.0%,43.8%
2015 (24 matches),,65.0%,38.7%,60.0%,76.5%,56.9%,41.3%,31.3%,72.3%,48.9%
Career (207 matches),,63.8%,41.1%,60.0%,62.4%,56.0%,44.3%,44.2%,61.8%,46.7%
