Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
23-Mar-2026,Yokkaichi CH,Hard,F,308,245,(7) Rio Noguchi [JPN] d. Uchiyama,5-7 7-6(5) 6-3,1.00,9.0%,3.0%,60.0%,76.7%,37.5%,5/9,2:44
01-Sep-2025,Shanghai CH,Hard,F,225,260,Giulio Zeppieri [ITA] d. Uchiyama,7-6(2) 7-5,0.81,12.5%,1.4%,56.9%,80.5%,51.6%,2/4,1:39
26-Aug-2024,Zhangjiagang CH,Hard,F,197,247,(4) Uchiyama d. (7) Mark Lajal [EST],6-7(4) 6-2 6-2,1.39,14.0%,3.5%,52.3%,88.9%,56.1%,3/4,2:20
08-Apr-2024,Busan CH,Hard,F,241,201,Uchiyama d. Seong Chan Hong [KOR],7-6(4) 6-3,1.15,4.9%,0.0%,60.5%,65.3%,62.5%,6/8,2:03
16-May-2022,M25 Monastir,Hard,F,296,501,(1) Uchiyama d. (6) Akira Santillan [AUS],7-6(3) 6-7(5) 6-3,,,,,,,,
30-Aug-2021,Manacor CH,Hard,F,123,197,Lukas Lacko [SVK] d. (1) Uchiyama,5-7 7-6(8) 6-1,0.87,10.3%,0.0%,64.7%,68.0%,48.8%,9/13,2:50
28-Oct-2019,Playford CH,Hard,F,86,130,(2) James Duckworth [AUS] d. (1) Uchiyama,7-6(2) 6-4,0.49,7.4%,2.5%,71.6%,72.4%,43.5%,3/4,1:34
14-Oct-2019,Ningbo CH,Hard,F,108,156,(4) Uchiyama d. (11) Steven Diez [CAN],6-1 6-3,1.59,14.0%,2.0%,62.0%,83.9%,47.4%,2/2,1:11
09-Sep-2019,Shanghai CH,Hard,F,165,438,(4) Uchiyama d. (WC) Di Wu [CHN],6-4 7-6(4),1.15,10.8%,0.0%,61.5%,85.0%,64.0%,0/0,1:17
22-Jul-2019,Granby CH,Hard,F,165,288,Ernesto Escobedo [MEX] d. (3) Uchiyama,7-6(5) 6-4,0.91,22.4%,7.5%,62.7%,78.6%,52.0%,1/2,1:31
