Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,3,2,1,66.7%,5-2,71.4%,40-36,52.6%,1-1,50.0%,3,86.5%,18.9%,8.3%,1.7%,61.3%,77.3%,56.2%,69.1%,37.1%,52.0%,1.20,QF (Hangzhou)
2022,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,77.8%,0.0%,15.2%,0.0%,63.0%,79.3%,58.8%,71.7%,28.1%,46.4%,1.00,R32 (Tokyo)
2021,13,3,10,23.1%,12-25,32.4%,166-202,45.1%,3-3,50.0%,13,75.8%,14.9%,7.8%,3.2%,60.5%,69.5%,50.1%,61.9%,31.9%,47.5%,0.84,R16 (2x)
2020,8,1,7,12.5%,5-18,21.7%,91-123,42.5%,0-3,0.0%,8,75.0%,12.1%,8.2%,3.3%,62.4%,70.7%,43.1%,60.3%,33.4%,46.6%,0.84,R16 (Dubai)
2019,5,2,3,40.0%,5-8,38.5%,54-63,46.2%,0-1,0.0%,5,74.1%,19.0%,7.9%,2.9%,59.5%,71.1%,50.4%,62.7%,33.3%,48.4%,0.89,QF (Tokyo)
2018,3,2,1,66.7%,5-2,71.4%,42-36,53.8%,2-1,66.7%,3,91.9%,15.8%,17.5%,2.7%,65.0%,82.8%,53.8%,72.6%,34.4%,52.7%,1.26,QF (Brisbane)
2017,4,2,2,50.0%,4-5,44.4%,45-44,50.6%,0-1,0.0%,4,90.9%,11.4%,11.3%,1.2%,61.9%,77.8%,64.9%,72.9%,34.4%,51.9%,1.27,R16 (Tokyo)
2015,2,0,2,0.0%,0-4,0.0%,15-24,38.5%,0-0,-,2,73.7%,5.0%,11.2%,2.8%,63.6%,69.1%,53.8%,63.6%,30.3%,46.0%,0.83,R32 (2x)
2014,1,0,1,0.0%,1-2,33.3%,13-15,46.4%,0-0,-,0,,,,,,,,,,,,
2013,1,1,0,100.0%,2-0,100.0%,12-4,75.0%,0-0,-,0,,,,,,,,,,,,
Career,41,13,28,31.7%,39-68,36.4%,485-559,46.5%,6-10,37.5%,39,78.8%,14.1%,9.1%,2.8%,61.5%,72.4%,50.7%,64.0%,33.1%,48.4%,0.92,
