Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,383,200,183,52.2%,443-416,51.6%,4345-4191,50.9%,74-84,46.8%,377,82.1%,19.7%,9.7%,2.8%,62.1%,73.4%,51.3%,65.0%,36.0%,50.4%,1.03
Clay,13,3,10,23.1%,9-21,30.0%,125-164,43.3%,2-1,66.7%,13,63.4%,22.9%,6.2%,4.7%,57.2%,63.8%,47.5%,56.8%,35.9%,46.6%,0.83
Grass,4,0,4,0.0%,2-8,20.0%,45-61,42.5%,1-2,33.3%,4,82.4%,3.8%,8.5%,3.2%,60.1%,71.4%,52.6%,63.8%,27.9%,46.4%,0.77
Carpet,17,8,9,47.1%,17-21,44.7%,183-185,49.7%,1-2,33.3%,17,83.0%,16.9%,14.9%,3.0%,64.2%,75.6%,51.3%,66.9%,35.8%,50.7%,1.08
Finals,13,7,6,53.8%,17-14,54.8%,168-149,53.0%,2-6,25.0%,13,86.4%,21.3%,11.7%,2.2%,63.0%,76.7%,51.2%,67.2%,34.9%,51.0%,1.06
Semi-finals,30,13,17,43.3%,30-39,43.5%,334-370,47.4%,6-6,50.0%,29,80.2%,15.1%,8.7%,2.6%,62.8%,74.6%,48.4%,64.9%,33.5%,49.2%,0.95
Quarter-finals,57,30,27,52.6%,66-66,50.0%,666-648,50.7%,11-9,55.0%,57,82.7%,18.6%,10.5%,2.5%,62.5%,74.1%,50.9%,65.4%,36.0%,50.6%,1.04
vs Righties,353,181,172,51.3%,403-394,50.6%,3997-3914,50.5%,65-72,47.4%,348,81.5%,19.6%,9.8%,2.8%,62.0%,73.1%,51.1%,64.8%,35.9%,50.3%,1.02
vs Lefties,36,14,22,38.9%,32-44,42.1%,365-377,49.2%,5-10,33.3%,35,80.5%,18.4%,10.0%,3.7%,61.6%,74.1%,49.4%,64.6%,34.8%,49.7%,0.98
