Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 Nonthaburi CH R16,L vs Donskoy,5.2%,66.7%,13.2%,80.0%,9.4%,3.7%,14.3%,14.6%,36.0%,1.8%,40.0%,-51,-17
2019 Playford CH F,L vs Duckworth,4.0%,66.7%,17.4%,68.0%,13.1%,18.8%,14.3%,0.0%,0.0%,1.4%,66.7%,28,35
2019 Brisbane QF,L vs Chardy,0.0%,-,4.3%,50.0%,17.5%,23.8%,22.2%,4.4%,22.2%,0.5%,0.0%,-20,30
2015 Tokyo R32,L vs Vesely,0.0%,-,11.2%,61.5%,7.6%,6.3%,0.0%,6.7%,0.0%,1.3%,100.0%,40,57
Career (4 matches),,2.4%,66.7%,11.1%,68.2%,12.1%,13.5%,12.9%,8.2%,23.4%,1.3%,54.5%,-8,22
