Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Clay,10,5,5,50.0%,10-9,52.6%,85-90,48.6%,2-1,66.7%,2,23.5%,31.3%,0.0%,4.2%,57.1%,48.5%,27.5%,39.5%,42.5%,40.9%,0.70
Finals,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-1,0.0%,0,,,,,,,,,,,
Semi-finals,1,1,0,100.0%,2-0,100.0%,12-3,80.0%,0-0,-,0,,,,,,,,,,,
Quarter-finals,1,1,0,100.0%,2-1,66.7%,17-15,53.1%,0-0,-,0,,,,,,,,,,,
vs Righties,6,2,4,33.3%,5-7,41.7%,49-60,45.0%,0-0,-,2,44.4%,17.6%,0.0%,6.3%,56.3%,57.7%,32.7%,46.8%,35.8%,41.7%,0.67
