Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Sapfo Sakellaridi [GRE],2,3,40.0%,0,0,0,-,2022,2024,0,,,,,,,,,,
4,Ekaterina Makarova [RUS],2,2,50.0%,1,1,0,100.0%,2022,2024,0,,,,,,,,,,
4,Irina Fetecau [ROU],1,3,25.0%,1,1,0,100.0%,2014,2024,0,,,,,,,,,,
4,Andreea Prisacariu [ROU],1,3,25.0%,1,1,0,100.0%,2019,2023,1,0.67,0.0%,2.9%,51.5%,68.6%,27.3%,48.5%,34.5%,69.2%,50.0%
4,Fiona Ganz [SUI],3,1,75.0%,2,2,0,100.0%,2021,2023,0,,,,,,,,,,
3,Sofia Shapatava [GEO],1,2,33.3%,0,0,0,-,2024,2024,0,,,,,,,,,,
3,Caroline Romeo [FRA],1,2,33.3%,0,0,0,-,2015,2024,0,,,,,,,,,,
3,Marie Benoit [BEL],2,1,66.7%,2,0,2,0.0%,2017,2023,0,,,,,,,,,,
3,Tamara Curovic [SRB],2,1,66.7%,0,0,0,-,2016,2023,0,,,,,,,,,,
3,Martha Matoula [GRE],1,2,33.3%,0,0,0,-,2021,2022,0,,,,,,,,,,
3,Hurricane Tyra Black [USA],1,2,33.3%,1,0,1,0.0%,2021,2022,0,,,,,,,,,,
3,Claudia Hoste Ferrer [ESP],0,3,0.0%,1,0,1,0.0%,2018,2021,0,,,,,,,,,,
3,Cveti Iotova [BUL],2,1,66.7%,0,0,0,-,2018,2019,0,,,,,,,,,,
3,Oana Georgeta Simion [ROU],0,3,0.0%,1,0,1,0.0%,2017,2019,0,,,,,,,,,,
3,Ioana Gaspar [ROU],2,1,66.7%,0,0,0,-,2017,2017,0,,,,,,,,,,
