Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 W25 Las Palmas de Gran Canaria R32,L vs Hesse,60% (6/10),40% (2/5),0/0,0/0,33% (3/9),3/5,3/4,- (0/0),- (0/0)
2019 W25 Vitoria Gasteiz R16,L vs Talbi,73% (8/11),78% (7/9),1/1,0/0,50% (8/16),0/2,0/1,- (0/0),- (0/0)
2019 W25 Imola R32,W vs Mcadoo,86% (6/7),67% (6/9),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W25 Getxo R32,W vs Laskutova,60% (9/15),67% (4/6),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2019 W15 Madrid F,W vs Rosca,56% (15/27),29% (2/7),3/4,1/1,50% (4/8),0/3,0/0,91% (10/11),40% (4/10)
2019 W15 Madrid QF,W vs Rey Garcia,50% (4/8),86% (6/7),2/3,1/1,57% (8/14),1/2,0/0,60% (3/5),67% (4/6)
2019 W15 Madrid R32,W vs Benito,58% (7/12),100% (5/5),2/5,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Tunis R32,L vs Seguel,50% (5/10),36% (4/11),1/1,0/0,46% (6/13),3/5,3/4,- (0/0),- (0/0)
2019 W15 Manacor R16,L vs Carreras,100% (2/2),54% (7/13),0/0,0/0,18% (2/11),1/3,1/2,- (0/0),- (0/0)
2017 Nules $25K R32,L vs Eikeri,60% (6/10),43% (3/7),1/3,0/0,46% (6/13),1/3,1/2,- (0/0),- (0/0)
2017 Castellon $15K R16,L vs Hoste Ferrer,50% (4/8),33% (3/9),0/4,0/0,44% (4/9),0/2,0/1,33% (2/6),50% (3/6)
2017 Benicarlo $15K QF,L vs Juhaszova,67% (12/18),33% (3/9),1/2,0/0,50% (5/10),3/5,1/2,55% (6/11),36% (4/11)
2017 Benicarlo $15K R16,W vs Marzal Martinez,50% (7/14),36% (5/14),2/4,1/3,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2017 RibaRoja de Turia $15K QF,L vs Mendez,45% (5/11),33% (2/6),0/1,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2017 Seville $25K R16,L vs Seguel,48% (10/21),50% (4/8),1/2,0/0,80% (20/25),4/6,2/3,60% (3/5),0% (0/5)
2017 Saint Malo $60K R32,L vs Cadantu Ignatik,33% (2/6),29% (2/7),0/0,0/0,57% (8/14),2/4,0/1,- (0/0),- (0/0)
2017 Biarritz $80K R32,L vs Ponchet,42% (5/12),56% (5/9),1/2,0/0,53% (8/15),4/6,0/1,- (0/0),- (0/0)
2017 Mamaia $25K R32,L vs Cristian,60% (6/10),50% (3/6),0/0,0/0,50% (4/8),2/4,0/1,60% (3/5),17% (1/6)
2017 Braunschweig $25K R32,L vs Burger,50% (5/10),0% (0/2),0/0,0/0,33% (2/6),1/3,0/1,- (0/0),- (0/0)
2017 Koksijde $25K R32,L vs Raina,20% (1/5),43% (3/7),0/0,0/0,50% (7/14),0/2,0/1,- (0/0),- (0/0)
2019 (9 matches),,60.8%,59.7%,72.2%,100.0%,45.7%,40.0%,63.6%,81.3%,50.0%
2017 (34 matches),,54.4%,49.3%,46.8%,46.7%,55.7%,47.6%,44.4%,54.2%,44.3%
2016 (12 matches),,64.0%,50.0%,60.9%,55.6%,51.8%,50.0%,46.2%,60.0%,16.7%
2015 (5 matches),,55.6%,43.9%,42.9%,50.0%,49.1%,52.9%,60.0%,83.3%,33.3%
2014 (19 matches),,59.6%,49.2%,63.2%,50.0%,58.4%,51.0%,37.5%,40.0%,20.0%
Career (97 matches),,58.7%,50.5%,54.6%,53.7%,52.7%,46.9%,45.9%,55.5%,38.9%
