Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,3,2,1,66.7%,4-2,66.7%,32-23,58.2%,0-1,0.0%,0,,,,,,,,,,,,QF (W35 Santa Margherita di Pula)
2023,34,13,21,38.2%,31-43,41.9%,317-342,48.1%,1-5,16.7%,0,,,,,,,,,,,,SF (2x)
2022,80,45,35,56.3%,103-83,55.4%,891-792,52.9%,8-8,50.0%,2,43.5%,36.4%,0.0%,1.3%,72.7%,45.5%,57.1%,48.7%,43.3%,46.1%,0.84,W (W25 Manacor)
2021,50,30,20,60.0%,65-51,56.0%,562-503,52.8%,8-9,47.1%,0,,,,,,,,,,,,F (W15 Manacor)
2020,41,29,12,70.7%,63-30,67.7%,488-336,59.2%,4-5,44.4%,0,,,,,,,,,,,,W (W15 Monastir)
2019,38,19,19,50.0%,48-41,53.9%,428-409,51.1%,8-5,61.5%,0,,,,,,,,,,,,W (W15 Madrid)
2018,37,19,18,51.4%,46-41,52.9%,397-368,51.9%,2-2,50.0%,0,,,,,,,,,,,,F (Hammamet $15K)
2017,47,24,23,51.1%,56-52,51.9%,492-476,50.8%,7-5,58.3%,0,,,,,,,,,,,,F (2x)
2016,34,19,15,55.9%,45-31,59.2%,364-293,55.4%,4-3,57.1%,0,,,,,,,,,,,,SF (2x)
2015,32,19,13,59.4%,39-30,56.5%,346-295,54.0%,1-4,20.0%,0,,,,,,,,,,,,W (Palmanova Mallorca $10K)
2014,58,35,23,60.3%,81-58,58.3%,712-584,54.9%,3-6,33.3%,0,,,,,,,,,,,,W (Le Havre 10K)
2013,14,7,7,50.0%,16-13,55.2%,148-124,54.4%,0-3,0.0%,0,,,,,,,,,,,,F (Mallorca 10K)
2012,49,30,19,61.2%,70-45,60.9%,585-471,55.4%,5-7,41.7%,0,,,,,,,,,,,,F (2x)
2011,47,28,19,59.6%,62-47,56.9%,524-477,52.3%,6-4,60.0%,0,,,,,,,,,,,,W (2x)
2010,22,10,12,45.5%,25-25,50.0%,217-217,50.0%,1-2,33.3%,0,,,,,,,,,,,,SF (Mallorca 10K)
2009,4,0,4,0.0%,0-8,0.0%,21-49,30.0%,0-1,0.0%,0,,,,,,,,,,,,R32 (4x)
Career,590,329,261,55.8%,754-600,55.7%,6524-5759,53.1%,58-70,45.3%,2,43.5%,36.4%,0.0%,1.3%,72.7%,45.5%,57.1%,48.7%,43.3%,46.1%,0.84,
