Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2025-10-06),,,,,,,,,,,102,789,,
2024,1155,10,,,,,,,,,89,954
2023,634,64,,,,,,,,,,
2022,279,218,348,1264,332,1261,327,1245,251,1246,,
2021,357,169,,,,,,,,,,
2020,489,86,,,,,,,,,438,156
2019,612,48,,,,,,,,,433,144
2018,427,70,,,,,,,,,301,217
2017,405,93,,,,,,,,,332,175
2016,638,34,,,,,,,,,618,56
2015,364,101,,,,,,,,,493,82
2014,517,48,,,,,,,,,486,78
2013,831,20,,,,,,,,,951,19
2012,492,62,,,,,,,,,441,103
2011,530,61,,,,,,,,,632,52
2010,837,17,,,,,,,,,564,62
